interval,ampm,day,id
85,PM,Sunday,20160410212207-323-01
85,PM,Sunday,20160410212258-324-00
85,PM,Sunday,20160410212322-325-00
85,PM,Sunday,20160410212357-326-00
85,PM,Sunday,20160410212437-327-01
85,PM,Sunday,20160410212525-328-00
85,PM,Sunday,20160410212612-329-00
85,PM,Sunday,20160410212653-330-01
85,PM,Sunday,20160410212741-331-01
85,PM,Sunday,20160410212908-332-01
86,PM,Sunday,20160410213032-333-01
86,PM,Sunday,20160410213135-334-00
86,PM,Sunday,20160410213243-335-00
86,PM,Sunday,20160410213400-336-00
86,PM,Sunday,20160410213600-337-00
86,PM,Sunday,20160410214207-338-00
86,PM,Sunday,20160410214325-339-00
86,PM,Sunday,20160410214339-340-01
86,PM,Sunday,20160410214449-341-01
87,PM,Sunday,20160410214717-342-00
87,PM,Sunday,20160410214901-343-00
88,PM,Sunday,20160410220917-344-00
88,PM,Sunday,20160410221258-345-01
89,PM,Sunday,20160410221506-346-01
89,PM,Sunday,20160410222945-347-01
90,PM,Sunday,20160410223047-348-00
90,PM,Sunday,20160410223436-349-00
90,PM,Sunday,20160410223906-350-01
90,PM,Sunday,20160410224300-351-00
90,PM,Sunday,20160410224329-352-00
91,PM,Sunday,20160410224731-353-00
91,PM,Sunday,20160410225819-354-01
92,PM,Sunday,20160410230153-355-01
92,PM,Sunday,20160410230334-356-01
92,PM,Sunday,20160410230539-357-01
92,PM,Sunday,20160410230746-358-00
95,PM,Sunday,20160410234626-359-00
95,PM,Sunday,20160410234827-360-01
95,PM,Sunday,20160410234937-361-01
4,AM,Monday,20160411010325-362-00
27,AM,Monday,20160411065121-363-01
27,AM,Monday,20160411065244-364-01
27,AM,Monday,20160411065314-365-00
27,AM,Monday,20160411065349-366-00
27,AM,Monday,20160411065426-367-01
27,AM,Monday,20160411065507-368-00
27,AM,Monday,20160411065543-369-00
27,AM,Monday,20160411065618-370-01
27,AM,Monday,20160411065737-371-01
28,AM,Monday,20160411071115-372-00
28,AM,Monday,20160411071158-373-00
28,AM,Monday,20160411071323-374-01
28,AM,Monday,20160411071416-375-00
29,AM,Monday,20160411071607-376-01
29,AM,Monday,20160411072029-377-01
29,AM,Monday,20160411072114-378-01
29,AM,Monday,20160411072212-379-01
29,AM,Monday,20160411072245-380-00
29,AM,Monday,20160411072335-381-01
29,AM,Monday,20160411072432-382-01
29,AM,Monday,20160411072452-383-01
30,AM,Monday,20160411073127-384-01
30,AM,Monday,20160411073244-385-01
30,AM,Monday,20160411073303-386-00
30,AM,Monday,20160411073358-387-01
30,AM,Monday,20160411073413-388-01
30,AM,Monday,20160411073430-389-01
30,AM,Monday,20160411073448-390-01
30,AM,Monday,20160411073553-391-00
30,AM,Monday,20160411073649-392-00
32,AM,Monday,20160411080050-393-01
32,AM,Monday,20160411080343-394-00
32,AM,Monday,20160411080432-395-01
32,AM,Monday,20160411081033-396-01
33,AM,Monday,20160411081855-397-01
34,AM,Monday,20160411083140-398-00
34,AM,Monday,20160411083959-399-00
35,AM,Monday,20160411084726-400-01
35,AM,Monday,20160411084831-401-00
35,AM,Monday,20160411084902-402-01
35,AM,Monday,20160411084944-403-00
35,AM,Monday,20160411085156-404-01
35,AM,Monday,20160411085218-405-00
35,AM,Monday,20160411085317-406-00
35,AM,Monday,20160411085350-407-01
35,AM,Monday,20160411085452-408-01
35,AM,Monday,20160411085532-409-00
35,AM,Monday,20160411085606-410-01
35,AM,Monday,20160411085636-411-01
35,AM,Monday,20160411085708-412-01
35,AM,Monday,20160411085753-413-01
35,AM,Monday,20160411085845-414-01
36,AM,Monday,20160411090000-415-01
36,AM,Monday,20160411090027-416-00
36,AM,Monday,20160411090119-417-00
36,AM,Monday,20160411090152-418-00
36,AM,Monday,20160411090241-419-01
36,AM,Monday,20160411090331-420-01
36,AM,Monday,20160411090433-421-00
36,AM,Monday,20160411090520-422-01
36,AM,Monday,20160411090718-423-00
36,AM,Monday,20160411090736-424-00
36,AM,Monday,20160411090815-425-00
36,AM,Monday,20160411090853-426-00
36,AM,Monday,20160411090956-427-01
36,AM,Monday,20160411091321-428-00
37,AM,Monday,20160411091947-429-01
37,AM,Monday,20160411092253-430-00
37,AM,Monday,20160411092356-431-00
37,AM,Monday,20160411092745-432-01
38,AM,Monday,20160411093245-433-01
38,AM,Monday,20160411093420-434-00
38,AM,Monday,20160411093546-435-00
38,AM,Monday,20160411093702-436-00
38,AM,Monday,20160411093732-437-00
38,AM,Monday,20160411094146-438-01
38,AM,Monday,20160411094221-439-00
38,AM,Monday,20160411094309-440-01
38,AM,Monday,20160411094402-441-00
38,AM,Monday,20160411094439-442-00
38,AM,Monday,20160411094459-443-01
39,AM,Monday,20160411094600-444-01
39,AM,Monday,20160411094702-445-00
39,AM,Monday,20160411094833-446-00
39,AM,Monday,20160411095209-447-00
39,AM,Monday,20160411095844-448-00
39,AM,Monday,20160411095946-449-01
40,AM,Monday,20160411100308-450-00
40,AM,Monday,20160411100651-451-00
40,AM,Monday,20160411101108-452-00
43,AM,Monday,20160411105425-453-01
44,AM,Monday,20160411110548-454-00
44,AM,Monday,20160411111140-455-01
44,AM,Monday,20160411111216-456-01
44,AM,Monday,20160411111318-457-00
44,AM,Monday,20160411111431-458-00
44,AM,Monday,20160411111451-459-01
45,AM,Monday,20160411111544-460-01
45,AM,Monday,20160411111638-461-01
45,AM,Monday,20160411111705-462-00
45,AM,Monday,20160411111854-463-01
45,AM,Monday,20160411112049-464-01
45,AM,Monday,20160411112123-465-00
45,AM,Monday,20160411112621-466-00
45,AM,Monday,20160411112657-467-01
45,AM,Monday,20160411112847-468-01
46,AM,Monday,20160411113233-469-01
46,AM,Monday,20160411113621-470-01
47,AM,Monday,20160411114704-471-01
47,AM,Monday,20160411114827-472-01
47,AM,Monday,20160411115016-473-00
47,AM,Monday,20160411115214-474-00
47,AM,Monday,20160411115247-475-01
48,PM,Monday,20160411120109-476-01
48,PM,Monday,20160411120159-477-01
48,PM,Monday,20160411120232-478-00
48,PM,Monday,20160411120305-479-00
48,PM,Monday,20160411120337-480-00
48,PM,Monday,20160411120351-481-01
48,PM,Monday,20160411120940-482-01
48,PM,Monday,20160411121003-483-00
48,PM,Monday,20160411121230-484-01
50,PM,Monday,20160411123020-485-01
51,PM,Monday,20160411124717-486-01
51,PM,Monday,20160411125518-487-00
52,PM,Monday,20160411130411-488-00
52,PM,Monday,20160411131000-489-00
53,PM,Monday,20160411132250-490-00
53,PM,Monday,20160411132334-491-00
53,PM,Monday,20160411132348-492-01
53,PM,Monday,20160411132409-493-01
54,PM,Monday,20160411133224-494-01
54,PM,Monday,20160411133330-495-00
56,PM,Monday,20160411140007-496-01
56,PM,Monday,20160411140240-497-00
56,PM,Monday,20160411140600-498-01
56,PM,Monday,20160411140824-499-01
56,PM,Monday,20160411141201-500-00
57,PM,Monday,20160411141511-501-00
57,PM,Monday,20160411142335-502-01
57,PM,Monday,20160411142427-503-00
57,PM,Monday,20160411142607-504-00
57,PM,Monday,20160411142656-505-00
58,PM,Monday,20160411143045-506-00
58,PM,Monday,20160411143142-507-00
59,PM,Monday,20160411145032-508-00
59,PM,Monday,20160411145048-509-00
59,PM,Monday,20160411145247-510-00
59,PM,Monday,20160411145732-511-01
60,PM,Monday,20160411150509-512-01
60,PM,Monday,20160411150618-513-00
60,PM,Monday,20160411151212-514-00
61,PM,Monday,20160411151537-515-01
62,PM,Monday,20160411153647-516-00
63,PM,Monday,20160411154531-517-00
63,PM,Monday,20160411155858-518-01
64,PM,Monday,20160411160616-519-01
64,PM,Monday,20160411160846-520-00
67,PM,Monday,20160411165352-521-01
67,PM,Monday,20160411165422-522-01
68,PM,Monday,20160411170108-523-00
68,PM,Monday,20160411170157-524-01
68,PM,Monday,20160411170626-525-00
69,PM,Monday,20160411172625-526-01
71,PM,Monday,20160411175423-527-01
71,PM,Monday,20160411175502-528-01
71,PM,Monday,20160411175721-529-01
71,PM,Monday,20160411175755-530-01
72,PM,Monday,20160411180056-01-01
72,PM,Monday,20160411180122-02-01
72,PM,Monday,20160411180135-03-01
72,PM,Monday,20160411180210-04-00
72,PM,Monday,20160411180326-05-00
72,PM,Monday,20160411180402-06-01
72,PM,Monday,20160411180434-07-00
72,PM,Monday,20160411180600-08-00
72,PM,Monday,20160411180841-09-00
72,PM,Monday,20160411180958-10-00
72,PM,Monday,20160411181433-11-01
73,PM,Monday,20160411181554-12-00
73,PM,Monday,20160411182426-13-00
73,PM,Monday,20160411182528-14-00
73,PM,Monday,20160411182724-15-00
73,PM,Monday,20160411182936-16-01
74,PM,Monday,20160411183633-01-01
74,PM,Monday,20160411183735-02-00
74,PM,Monday,20160411184020-03-00
74,PM,Monday,20160411184111-04-00
74,PM,Monday,20160411184219-05-01
74,PM,Monday,20160411184302-06-00
74,PM,Monday,20160411184324-07-01
75,PM,Monday,20160411184521-08-00
75,PM,Monday,20160411184606-09-00
75,PM,Monday,20160411184657-10-01
75,PM,Monday,20160411184804-11-00
75,PM,Monday,20160411185010-12-01
75,PM,Monday,20160411185028-13-01
75,PM,Monday,20160411185040-14-00
75,PM,Monday,20160411185150-15-01
75,PM,Monday,20160411185241-16-01
75,PM,Monday,20160411185356-17-00
75,PM,Monday,20160411185632-18-01
75,PM,Monday,20160411185647-19-01
75,PM,Monday,20160411185659-20-01
75,PM,Monday,20160411185824-21-00
75,PM,Monday,20160411185853-22-01
76,PM,Monday,20160411190649-23-01
76,PM,Monday,20160411191110-24-00
77,PM,Monday,20160411191714-25-00
77,PM,Monday,20160411191825-26-01
77,PM,Monday,20160411192156-27-00
77,PM,Monday,20160411192239-28-00
77,PM,Monday,20160411192505-29-01
77,PM,Monday,20160411192601-30-00
77,PM,Monday,20160411192801-31-01
78,PM,Monday,20160411193301-32-00
78,PM,Monday,20160411193753-33-00
78,PM,Monday,20160411193915-34-00
78,PM,Monday,20160411194009-35-00
78,PM,Monday,20160411194139-36-01
79,PM,Monday,20160411194510-37-00
79,PM,Monday,20160411194734-38-01
79,PM,Monday,20160411194847-39-00
79,PM,Monday,20160411194956-40-00
79,PM,Monday,20160411195457-41-00
79,PM,Monday,20160411195531-42-00
79,PM,Monday,20160411195734-43-00
79,PM,Monday,20160411195817-44-00
80,PM,Monday,20160411200215-45-00
80,PM,Monday,20160411200449-46-01
80,PM,Monday,20160411200627-47-00
80,PM,Monday,20160411200816-48-01
80,PM,Monday,20160411200918-49-00
80,PM,Monday,20160411200937-50-01
80,PM,Monday,20160411201047-51-00
80,PM,Monday,20160411201353-52-00
80,PM,Monday,20160411201445-53-00
81,PM,Monday,20160411201530-54-00
81,PM,Monday,20160411201753-55-00
81,PM,Monday,20160411201905-56-00
81,PM,Monday,20160411202144-57-00
81,PM,Monday,20160411202318-58-00
81,PM,Monday,20160411202358-59-00
81,PM,Monday,20160411202812-60-01
81,PM,Monday,20160411202826-61-00
82,PM,Monday,20160411203035-62-01
83,PM,Monday,20160411205851-63-01
88,PM,Monday,20160411220332-64-01
88,PM,Monday,20160411220408-65-00
88,PM,Monday,20160411220447-66-00
88,PM,Monday,20160411220535-67-00
88,PM,Monday,20160411220558-68-01
88,PM,Monday,20160411220756-69-01
88,PM,Monday,20160411221208-70-01
88,PM,Monday,20160411221335-71-00
89,PM,Monday,20160411221901-72-01
89,PM,Monday,20160411222234-73-00
89,PM,Monday,20160411222457-74-01
89,PM,Monday,20160411222622-75-01
90,PM,Monday,20160411223300-76-00
90,PM,Monday,20160411223607-77-01
90,PM,Monday,20160411223650-78-00
90,PM,Monday,20160411223957-79-00
90,PM,Monday,20160411224144-80-01
90,PM,Monday,20160411224230-81-01
92,PM,Monday,20160411230557-82-00
92,PM,Monday,20160411230931-83-00
92,PM,Monday,20160411231122-84-01
92,PM,Monday,20160411231447-85-00
93,PM,Monday,20160411231606-86-01
28,AM,Tuesday,20160412071033-87-00
28,AM,Tuesday,20160412071108-88-00
28,AM,Tuesday,20160412071259-89-01
28,AM,Tuesday,20160412071324-90-00
28,AM,Tuesday,20160412071428-91-01
29,AM,Tuesday,20160412071521-92-00
29,AM,Tuesday,20160412071556-93-00
29,AM,Tuesday,20160412072714-94-00
29,AM,Tuesday,20160412072846-95-01
29,AM,Tuesday,20160412072910-96-01
30,AM,Tuesday,20160412073340-97-01
30,AM,Tuesday,20160412074256-98-00
30,AM,Tuesday,20160412074320-99-01
30,AM,Tuesday,20160412074428-100-00
30,AM,Tuesday,20160412074440-101-00
31,AM,Tuesday,20160412075514-102-01
31,AM,Tuesday,20160412075703-103-00
32,AM,Tuesday,20160412080635-104-01
32,AM,Tuesday,20160412081401-105-01
33,AM,Tuesday,20160412081837-106-00
33,AM,Tuesday,20160412082108-107-00
34,AM,Tuesday,20160412084230-108-00
35,AM,Tuesday,20160412084648-109-01
36,AM,Tuesday,20160412090550-110-00
36,AM,Tuesday,20160412090646-111-01
36,AM,Tuesday,20160412090747-112-00
36,AM,Tuesday,20160412090846-113-01
36,AM,Tuesday,20160412090922-114-00
36,AM,Tuesday,20160412091144-115-01
36,AM,Tuesday,20160412091228-116-00
37,AM,Tuesday,20160412091633-117-00
37,AM,Tuesday,20160412092059-118-01
37,AM,Tuesday,20160412092420-119-00
37,AM,Tuesday,20160412092523-120-01
38,AM,Tuesday,20160412094114-121-00
39,AM,Tuesday,20160412094842-122-00
39,AM,Tuesday,20160412094934-123-00
39,AM,Tuesday,20160412095134-124-01
40,AM,Tuesday,20160412100037-125-00
41,AM,Tuesday,20160412101716-126-00
41,AM,Tuesday,20160412102043-127-01
41,AM,Tuesday,20160412102211-128-01
41,AM,Tuesday,20160412102405-129-00
42,AM,Tuesday,20160412103038-130-00
42,AM,Tuesday,20160412103109-131-01
42,AM,Tuesday,20160412103315-132-01
42,AM,Tuesday,20160412103347-133-00
42,AM,Tuesday,20160412103511-134-01
42,AM,Tuesday,20160412103614-135-01
42,AM,Tuesday,20160412103632-136-00
42,AM,Tuesday,20160412103707-137-00
42,AM,Tuesday,20160412103852-138-01
42,AM,Tuesday,20160412104245-139-00
42,AM,Tuesday,20160412104308-140-00
42,AM,Tuesday,20160412104335-141-00
42,AM,Tuesday,20160412104425-142-01
43,AM,Tuesday,20160412104805-143-00
43,AM,Tuesday,20160412105449-144-01
45,AM,Tuesday,20160412111936-145-01
47,AM,Tuesday,20160412115042-146-01
47,AM,Tuesday,20160412115203-147-00
47,AM,Tuesday,20160412115231-148-01
47,AM,Tuesday,20160412115331-149-01
47,AM,Tuesday,20160412115954-150-00
48,PM,Tuesday,20160412120055-151-00
48,PM,Tuesday,20160412120215-152-00
48,PM,Tuesday,20160412120407-153-00
48,PM,Tuesday,20160412120804-154-00
48,PM,Tuesday,20160412121053-155-01
48,PM,Tuesday,20160412121335-156-00
48,PM,Tuesday,20160412121412-157-01
50,PM,Tuesday,20160412123333-158-00
50,PM,Tuesday,20160412123419-159-00
50,PM,Tuesday,20160412123613-160-01
50,PM,Tuesday,20160412123828-161-01
50,PM,Tuesday,20160412123919-162-00
50,PM,Tuesday,20160412124018-163-00
50,PM,Tuesday,20160412124047-164-00
50,PM,Tuesday,20160412124156-165-01
50,PM,Tuesday,20160412124225-166-00
50,PM,Tuesday,20160412124341-167-00
50,PM,Tuesday,20160412124353-168-01
51,PM,Tuesday,20160412124755-169-01
51,PM,Tuesday,20160412124941-170-01
51,PM,Tuesday,20160412125731-171-01
51,PM,Tuesday,20160412125914-172-00
52,PM,Tuesday,20160412130723-173-01
53,PM,Tuesday,20160412132809-174-01
53,PM,Tuesday,20160412132841-175-00
55,PM,Tuesday,20160412134547-176-00
55,PM,Tuesday,20160412134650-177-01
55,PM,Tuesday,20160412135149-178-01
55,PM,Tuesday,20160412135249-179-00
55,PM,Tuesday,20160412135320-180-01
55,PM,Tuesday,20160412135406-181-01
55,PM,Tuesday,20160412135610-182-00
55,PM,Tuesday,20160412135748-183-01
55,PM,Tuesday,20160412135908-184-00
55,PM,Tuesday,20160412135925-185-00
56,PM,Tuesday,20160412140007-186-00
56,PM,Tuesday,20160412140032-187-01
56,PM,Tuesday,20160412140136-188-01
56,PM,Tuesday,20160412140828-189-00
57,PM,Tuesday,20160412141844-190-01
57,PM,Tuesday,20160412141944-191-01
57,PM,Tuesday,20160412142026-192-00
57,PM,Tuesday,20160412142039-193-01
57,PM,Tuesday,20160412142143-194-01
57,PM,Tuesday,20160412142240-195-00
57,PM,Tuesday,20160412142542-196-00
57,PM,Tuesday,20160412142640-197-00
57,PM,Tuesday,20160412142722-198-01
58,PM,Tuesday,20160412143027-199-00
58,PM,Tuesday,20160412143246-200-00
58,PM,Tuesday,20160412143407-201-00
58,PM,Tuesday,20160412143450-202-00
58,PM,Tuesday,20160412143621-203-00
58,PM,Tuesday,20160412143651-204-01
58,PM,Tuesday,20160412144354-205-01
59,PM,Tuesday,20160412145422-206-01
59,PM,Tuesday,20160412145445-207-00
59,PM,Tuesday,20160412145527-208-00
61,PM,Tuesday,20160412152307-209-01
61,PM,Tuesday,20160412152358-210-00
61,PM,Tuesday,20160412152433-211-01
61,PM,Tuesday,20160412152805-212-00
63,PM,Tuesday,20160412154701-213-00
63,PM,Tuesday,20160412154732-214-01
63,PM,Tuesday,20160412154802-215-00
64,PM,Tuesday,20160412160405-216-01
65,PM,Tuesday,20160412161729-217-00
65,PM,Tuesday,20160412161823-218-00
65,PM,Tuesday,20160412161856-219-01
65,PM,Tuesday,20160412161942-220-01
65,PM,Tuesday,20160412162103-221-00
65,PM,Tuesday,20160412162141-222-01
65,PM,Tuesday,20160412162412-223-01
65,PM,Tuesday,20160412162500-224-00
66,PM,Tuesday,20160412163121-225-00
66,PM,Tuesday,20160412164255-226-01
68,PM,Tuesday,20160412170359-227-00
68,PM,Tuesday,20160412170605-228-00
68,PM,Tuesday,20160412170701-229-01
68,PM,Tuesday,20160412170731-230-00
68,PM,Tuesday,20160412170918-231-00
68,PM,Tuesday,20160412171029-232-01
68,PM,Tuesday,20160412171111-233-01
69,PM,Tuesday,20160412171621-234-00
69,PM,Tuesday,20160412171655-235-00
69,PM,Tuesday,20160412171719-236-01
69,PM,Tuesday,20160412171756-237-01
69,PM,Tuesday,20160412171823-238-01
69,PM,Tuesday,20160412171953-239-00
69,PM,Tuesday,20160412172619-240-01
69,PM,Tuesday,20160412172950-241-01
70,PM,Tuesday,20160412173215-242-00
70,PM,Tuesday,20160412173303-243-01
70,PM,Tuesday,20160412173403-244-01
70,PM,Tuesday,20160412173445-245-01
70,PM,Tuesday,20160412173516-246-00
70,PM,Tuesday,20160412173745-247-00
70,PM,Tuesday,20160412173817-248-01
70,PM,Tuesday,20160412173853-249-00
70,PM,Tuesday,20160412174006-250-00
70,PM,Tuesday,20160412174029-251-00
70,PM,Tuesday,20160412174120-252-00
