ampm,day,id
AM,Tuesday,20160412074440-101-00
AM,Tuesday,20160412075514-102-01
AM,Tuesday,20160412075703-103-00
AM,Tuesday,20160412080635-104-01
AM,Tuesday,20160412081401-105-01
AM,Tuesday,20160412081837-106-00
AM,Tuesday,20160412082108-107-00
AM,Tuesday,20160412084230-108-00
AM,Tuesday,20160412084648-109-01
AM,Tuesday,20160412090550-110-00
AM,Tuesday,20160412090646-111-01
AM,Tuesday,20160412090747-112-00
AM,Tuesday,20160412090846-113-01
AM,Tuesday,20160412090922-114-00
AM,Tuesday,20160412091144-115-01
AM,Tuesday,20160412091228-116-00
AM,Tuesday,20160412091633-117-00
AM,Tuesday,20160412092059-118-01
AM,Tuesday,20160412092420-119-00
AM,Tuesday,20160412092523-120-01
AM,Tuesday,20160412094114-121-00
AM,Tuesday,20160412094842-122-00
AM,Tuesday,20160412094934-123-00
AM,Tuesday,20160412095134-124-01
AM,Tuesday,20160412100037-125-00
AM,Tuesday,20160412101716-126-00
AM,Tuesday,20160412102043-127-01
AM,Tuesday,20160412102211-128-01
AM,Tuesday,20160412102405-129-00
AM,Tuesday,20160412103038-130-00
AM,Tuesday,20160412103109-131-01
AM,Tuesday,20160412103315-132-01
AM,Tuesday,20160412103347-133-00
AM,Tuesday,20160412103511-134-01
AM,Tuesday,20160412103614-135-01
AM,Tuesday,20160412103632-136-00
AM,Tuesday,20160412103707-137-00
AM,Tuesday,20160412103852-138-01
AM,Tuesday,20160412104245-139-00
AM,Tuesday,20160412104308-140-00
AM,Tuesday,20160412104335-141-00
AM,Tuesday,20160412104425-142-01
AM,Tuesday,20160412104805-143-00
AM,Tuesday,20160412105449-144-01
AM,Tuesday,20160412111936-145-01
AM,Tuesday,20160412115042-146-01
AM,Tuesday,20160412115203-147-00
AM,Tuesday,20160412115231-148-01
AM,Tuesday,20160412115331-149-01
AM,Tuesday,20160412115954-150-00
PM,Tuesday,20160412120055-151-00
PM,Tuesday,20160412120215-152-00
PM,Tuesday,20160412120407-153-00
PM,Tuesday,20160412120804-154-00
PM,Tuesday,20160412121053-155-01
PM,Tuesday,20160412121335-156-00
PM,Tuesday,20160412121412-157-01
PM,Tuesday,20160412123333-158-00
PM,Tuesday,20160412123419-159-00
PM,Tuesday,20160412123613-160-01
PM,Tuesday,20160412123828-161-01
PM,Tuesday,20160412123919-162-00
PM,Tuesday,20160412124018-163-00
PM,Tuesday,20160412124047-164-00
PM,Tuesday,20160412124156-165-01
PM,Tuesday,20160412124225-166-00
PM,Tuesday,20160412124341-167-00
PM,Tuesday,20160412124353-168-01
PM,Tuesday,20160412124755-169-01
PM,Tuesday,20160412124941-170-01
PM,Tuesday,20160412125731-171-01
PM,Tuesday,20160412125914-172-00
PM,Tuesday,20160412130723-173-01
