classifier,score,year,month,day,hour,minute,second,seqno
Appliance,0.52342,2016,04,07,14,59,41,228-01
Appliance,0.526424,2016,04,07,15,13,56,233-00
Appliance,0.519424,2016,04,07,15,14,45,234-00
Appliance,0.523279,2016,04,07,15,44,04,242-00
Appliance,0.527822,2016,04,07,15,51,58,248-01
Appliance,0.530936,2016,04,07,15,52,23,249-00
Appliance,0.508831,2016,04,07,15,57,14,256-01
Appliance,0.506639,2016,04,07,15,58,45,258-01
Appliance,0.530827,2016,04,07,16,10,04,264-01
Appliance,0.527849,2016,04,03,07,43,04,58-01
Appliance,0.525323,2016,04,03,07,45,19,60-01
Appliance,0.53512,2016,04,03,08,02,33,64-00
Appliance,0.515024,2016,04,03,08,49,03,73-01
Appliance,0.509928,2016,04,03,08,55,53,79-00
Appliance,0.512017,2016,04,03,09,08,30,91-01
Appliance,0.51972,2016,04,03,09,24,11,104-01
Appliance,0.513992,2016,04,03,09,33,41,110-01
Appliance,0.528759,2016,04,03,09,34,23,111-00
Appliance,0.509494,2016,04,03,13,06,21,199-00
Appliance,0.5005,2016,04,03,13,24,00,206-00
Appliance,0.520927,2016,04,03,13,55,39,214-01
Appliance,0.521569,2016,04,03,13,59,21,219-00
Appliance,0.502604,2016,04,03,14,01,23,221-01
Appliance,0.522269,2016,04,03,14,02,42,223-00
Appliance,0.512999,2016,04,03,14,04,35,225-00
Appliance,0.514664,2016,04,03,14,12,59,229-01
Appliance,0.515666,2016,04,03,14,23,36,234-00
Appliance,0.509672,2016,04,03,14,24,43,236-01
Appliance,0.527642,2016,04,03,14,27,47,239-01
Appliance,0.530182,2016,04,03,14,29,24,241-00
Appliance,0.512998,2016,04,03,14,30,03,242-00
Appliance,0.531059,2016,04,03,14,33,15,243-00
Appliance,0.521903,2016,04,03,14,49,22,255-01
Appliance,0.51035,2016,04,03,14,59,00,259-00
Appliance,0.503309,2016,04,03,15,28,19,266-00
Appliance,0.524689,2016,04,03,15,37,56,269-01
Appliance,0.518448,2016,04,03,15,49,15,279-01
Appliance,0.522448,2016,04,03,15,49,57,280-00
Appliance,0.510042,2016,04,03,18,11,02,314-01
Appliance,0.502323,2016,04,03,19,09,44,329-00
Appliance,0.514881,2016,04,03,22,18,12,383-01
Appliance,0.517236,2016,04,04,07,33,38,423-01
Appliance,0.510475,2016,04,04,07,46,17,428-00
Appliance,0.505404,2016,04,04,08,18,24,439-01
Appliance,0.519418,2016,04,04,08,20,27,443-01
Appliance,0.50649,2016,04,04,08,21,13,445-00
Appliance,0.517582,2016,04,04,08,23,47,447-01
Appliance,0.525648,2016,04,04,08,27,50,449-00
Appliance,0.529334,2016,04,04,08,50,42,458-01
Appliance,0.52755,2016,04,04,09,08,03,465-01
Appliance,0.528583,2016,04,04,09,09,28,466-01
Appliance,0.511272,2016,04,04,09,09,39,467-01
Appliance,0.51565,2016,04,04,09,10,10,468-00
Appliance,0.524903,2016,04,04,09,28,31,472-01
Appliance,0.51649,2016,04,04,09,31,44,474-00
Appliance,0.526328,2016,04,04,09,35,16,476-01
Appliance,0.529024,2016,04,04,09,40,07,479-01
Appliance,0.531196,2016,04,04,09,48,26,484-00
Appliance,0.525516,2016,04,04,09,54,36,488-00
Appliance,0.5189,2016,04,04,09,54,59,489-00
Appliance,0.518104,2016,04,04,09,57,54,491-01
Appliance,0.524825,2016,04,04,10,09,03,499-01
Appliance,0.527773,2016,04,04,10,10,54,500-00
Appliance,0.534919,2016,04,04,10,30,10,504-01
Appliance,0.528425,2016,04,04,10,37,52,505-00
Appliance,0.534203,2016,04,04,10,38,14,506-01
Appliance,0.513942,2016,04,04,10,39,28,507-01
Appliance,0.5201,2016,04,04,10,47,20,510-00
Appliance,0.523495,2016,04,04,10,49,43,512-01
Appliance,0.531247,2016,04,04,11,26,45,522-00
Appliance,0.528859,2016,04,04,11,29,39,523-00
Appliance,0.533004,2016,04,04,13,58,31,532-00
Appliance,0.526874,2016,04,04,14,09,52,541-00
Appliance,0.516366,2016,04,04,14,10,51,543-01
Appliance,0.50788,2016,04,04,14,11,19,544-01
Appliance,0.528533,2016,04,04,14,18,14,550-00
Appliance,0.530215,2016,04,04,14,18,50,551-01
Appliance,0.504835,2016,04,04,15,46,27,560-01
Appliance,0.509092,2016,04,04,15,51,31,563-01
Appliance,0.527849,2016,04,04,15,56,53,565-00
Appliance,0.527407,2016,04,04,16,08,19,566-01
Appliance,0.528116,2016,04,04,16,10,30,567-00
Appliance,0.515133,2016,04,04,16,25,18,579-00
Appliance,0.533243,2016,04,04,17,58,55,599-01
Appliance,0.527421,2016,04,04,18,02,18,600-00
Appliance,0.514108,2016,04,04,18,03,21,601-00
Appliance,0.533304,2016,04,04,18,14,04,607-00
Appliance,0.532597,2016,04,04,18,14,48,608-01
Appliance,0.528672,2016,04,04,18,15,54,609-00
Appliance,0.526597,2016,04,04,18,17,01,610-01
Appliance,0.521436,2016,04,04,18,43,09,630-01
Appliance,0.506435,2016,04,04,18,49,59,633-00
Appliance,0.528132,2016,04,05,07,04,41,86-00
Appliance,0.503967,2016,04,05,07,14,46,92-01
Appliance,0.532652,2016,04,05,07,15,24,93-01
Appliance,0.535653,2016,04,05,07,44,35,107-01
Appliance,0.509816,2016,04,05,08,12,15,118-01
Appliance,0.524773,2016,04,05,08,43,26,136-00
Appliance,0.507678,2016,04,05,09,05,46,146-00
Appliance,0.524154,2016,04,05,09,13,25,154-01
Appliance,0.504435,2016,04,05,09,18,33,159-00
Appliance,0.525498,2016,04,05,09,26,00,161-00
Appliance,0.519151,2016,04,05,09,27,17,163-00
Appliance,0.529895,2016,04,05,10,59,39,202-01
Appliance,0.532841,2016,04,05,11,06,22,206-01
Appliance,0.506448,2016,04,05,11,12,27,209-00
Appliance,0.524862,2016,04,05,12,31,50,220-01
Appliance,0.525274,2016,04,05,12,34,58,224-01
Appliance,0.517091,2016,04,05,12,42,06,232-00
Appliance,0.524002,2016,04,05,14,17,48,239-00
Appliance,0.529361,2016,04,05,16,02,15,244-00
Appliance,0.518209,2016,04,05,16,03,22,245-01
Appliance,0.524351,2016,04,05,16,05,26,246-00
Appliance,0.515853,2016,04,05,16,07,19,247-00
Appliance,0.529537,2016,04,05,16,35,58,248-01
Appliance,0.521438,2016,04,05,16,47,09,251-00
Appliance,0.516008,2016,04,05,16,53,50,252-01
Appliance,0.516319,2016,04,05,16,54,16,253-01
Appliance,0.524195,2016,04,05,16,55,39,255-00
Appliance,0.506654,2016,04,05,16,56,54,256-00
Appliance,0.527424,2016,04,05,17,17,01,262-00
Appliance,0.526459,2016,04,05,17,19,52,263-01
Appliance,0.525526,2016,04,05,17,45,47,273-01
Appliance,0.509033,2016,04,05,18,12,07,285-00
Appliance,0.531313,2016,04,06,06,54,58,414-01
Appliance,0.532846,2016,04,06,06,56,05,415-00
Appliance,0.51776,2016,04,06,07,19,51,437-00
Appliance,0.533297,2016,04,06,07,38,27,444-00
Appliance,0.529215,2016,04,06,07,40,02,446-01
Appliance,0.517084,2016,04,06,07,44,31,450-01
Appliance,0.519387,2016,04,06,07,46,13,451-01
Appliance,0.50384,2016,04,06,07,47,02,453-01
Appliance,0.525402,2016,04,06,07,55,53,460-01
Appliance,0.521601,2016,04,06,08,53,51,487-00
Appliance,0.517247,2016,04,06,09,12,15,499-01
Appliance,0.507605,2016,04,06,09,15,56,504-01
Appliance,0.513944,2016,04,06,09,33,24,521-01
Appliance,0.519895,2016,04,06,09,34,10,522-01
Appliance,0.517514,2016,04,06,09,36,01,524-00
Appliance,0.528297,2016,04,06,09,52,22,533-00
Appliance,0.501764,2016,04,06,11,28,34,545-01
Appliance,0.520206,2016,04,06,11,31,23,546-00
Appliance,0.522751,2016,04,06,12,11,20,550-00
Appliance,0.521497,2016,04,06,12,18,08,552-00
Appliance,0.523143,2016,04,06,12,19,17,553-00
Appliance,0.521451,2016,04,06,12,24,37,558-01
Appliance,0.526639,2016,04,06,12,40,08,559-00
Appliance,0.531987,2016,04,06,12,45,49,564-00
Appliance,0.513488,2016,04,06,13,27,52,577-00
Appliance,0.520972,2016,04,06,13,30,16,581-01
Appliance,0.504407,2016,04,06,13,30,42,582-00
Appliance,0.531172,2016,04,06,14,06,28,589-01
Appliance,0.521285,2016,04,06,14,17,34,590-01
Appliance,0.51042,2016,04,06,16,51,46,626-00
Appliance,0.50048,2016,04,06,17,15,20,641-00
Appliance,0.517915,2016,04,06,17,18,49,645-01
Appliance,0.513409,2016,04,06,17,20,14,646-00
Appliance,0.510641,2016,04,06,17,20,44,647-00
Appliance,0.520726,2016,04,06,17,22,52,649-01
Appliance,0.517562,2016,04,06,17,40,45,663-01
Appliance,0.511668,2016,04,06,17,59,23,671-00
Appliance,0.529688,2016,04,06,18,04,11,673-00
Appliance,0.51588,2016,04,06,18,04,26,674-01
Appliance,0.52734,2016,04,06,18,53,27,683-01
Appliance,0.530483,2016,04,06,18,58,46,686-00
Appliance,0.517334,2016,04,06,19,02,00,688-00
Appliance,0.503425,2016,04,07,07,18,30,85-01
Appliance,0.512433,2016,04,07,07,18,47,86-01
Appliance,0.531752,2016,04,07,07,25,39,92-00
Appliance,0.524881,2016,04,07,07,45,27,104-00
Appliance,0.513127,2016,04,07,10,32,54,111-00
Appliance,0.531159,2016,04,07,10,38,09,115-00
Appliance,0.519677,2016,04,07,10,59,52,125-00
Appliance,0.527551,2016,04,07,11,08,03,132-01
Appliance,0.523435,2016,04,07,11,57,59,160-00
Appliance,0.531392,2016,04,07,11,59,26,161-01
Appliance,0.514171,2016,04,07,12,24,50,176-00
Appliance,0.515724,2016,04,07,12,39,36,184-00
Appliance,0.52715,2016,04,07,14,25,39,220-01
Appliance,0.512756,2016,04,07,15,11,52,230-00
Appliance,0.526771,2016,04,07,15,12,14,231-01
Appliance,0.524359,2016,04,07,15,51,35,247-00
Appliance,0.531697,2016,04,07,16,01,01,260-00
Appliance,0.50135,2016,04,02,23,29,07,37-00
Appliance,0.50768,2016,04,02,23,30,01,38-01
Appliance,0.5036,2016,04,02,23,35,32,39-01
Appliance,0.522751,2016,04,03,07,41,35,56-00
Appliance,0.529212,2016,04,03,07,41,56,57-00
Appliance,0.510167,2016,04,03,07,52,47,63-01
Appliance,0.507776,2016,04,03,08,03,03,65-00
Appliance,0.529496,2016,04,03,08,30,22,68-01
Appliance,0.518712,2016,04,03,08,48,28,72-01
Appliance,0.527893,2016,04,03,09,02,51,86-01
Appliance,0.501827,2016,04,03,09,15,10,95-01
Appliance,0.514069,2016,04,03,09,21,22,101-01
Appliance,0.507503,2016,04,03,09,23,23,103-00
Appliance,0.527557,2016,04,03,09,31,57,107-01
Appliance,0.513825,2016,04,03,10,45,10,146-00
Appliance,0.510064,2016,04,03,12,24,54,168-00
Appliance,0.524872,2016,04,03,14,14,29,230-01
Appliance,0.511267,2016,04,03,14,14,50,231-01
Appliance,0.510929,2016,04,03,14,28,58,240-00
Appliance,0.526114,2016,04,03,14,43,47,249-01
Appliance,0.51203,2016,04,03,14,47,17,253-00
Appliance,0.521098,2016,04,03,14,54,44,258-01
Appliance,0.515651,2016,04,03,15,42,41,273-01
Appliance,0.507191,2016,04,03,15,43,17,274-00
Appliance,0.501658,2016,04,03,15,50,59,282-01
Appliance,0.51574,2016,04,03,17,01,42,298-01
Appliance,0.504165,2016,04,03,17,44,21,302-00
Appliance,0.517208,2016,04,03,18,04,57,309-00
Appliance,0.500761,2016,04,03,18,09,05,313-00
Appliance,0.509222,2016,04,03,18,15,51,319-00
Appliance,0.522049,2016,04,03,18,43,16,321-01
Appliance,0.532217,2016,04,03,18,53,53,325-01
Appliance,0.513564,2016,04,03,21,50,18,379-00
Appliance,0.516008,2016,04,04,07,43,49,425-01
Appliance,0.509574,2016,04,04,07,44,35,426-00
Appliance,0.512075,2016,04,04,07,45,41,427-00
Appliance,0.507541,2016,04,04,08,00,38,430-01
Appliance,0.508533,2016,04,04,08,18,48,440-01
Appliance,0.501556,2016,04,04,08,20,58,444-00
Appliance,0.516509,2016,04,04,08,22,24,446-00
Appliance,0.528421,2016,04,04,08,40,36,455-01
Appliance,0.522674,2016,04,04,08,49,26,457-00
Appliance,0.521959,2016,04,04,09,30,58,473-01
Appliance,0.522105,2016,04,04,09,31,56,475-01
Appliance,0.520682,2016,04,04,09,46,57,483-01
Appliance,0.525259,2016,04,04,10,16,37,501-00
Appliance,0.524715,2016,04,04,10,52,21,513-00
Appliance,0.514145,2016,04,04,10,52,46,514-00
Appliance,0.525061,2016,04,04,10,53,37,515-00
Appliance,0.528795,2016,04,04,10,55,25,516-01
Appliance,0.532707,2016,04,04,11,10,15,520-00
Appliance,0.530521,2016,04,04,11,12,02,521-01
Appliance,0.526492,2016,04,04,12,15,51,525-00
Appliance,0.530896,2016,04,04,12,16,06,526-00
Appliance,0.525795,2016,04,04,14,03,28,535-00
Appliance,0.509741,2016,04,04,14,04,18,537-01
Appliance,0.515309,2016,04,04,16,18,57,570-00
Appliance,0.531516,2016,04,04,16,19,32,572-01
Appliance,0.51765,2016,04,04,16,21,05,574-01
Appliance,0.520984,2016,04,04,16,23,08,575-01
Appliance,0.517026,2016,04,04,16,23,42,576-01
Appliance,0.505364,2016,04,04,16,24,52,578-01
Appliance,0.517242,2016,04,04,17,57,22,598-01
Appliance,0.516338,2016,04,04,18,06,01,604-00
Appliance,0.523212,2016,04,04,18,13,18,606-01
Appliance,0.516338,2016,04,04,18,22,51,616-00
Appliance,0.514172,2016,04,05,06,10,03,69-01
Appliance,0.533684,2016,04,05,07,04,14,85-01
Appliance,0.523324,2016,04,05,07,09,05,90-00
Appliance,0.500831,2016,04,05,07,13,35,91-00
Appliance,0.50243,2016,04,05,07,27,26,98-01
Appliance,0.523723,2016,04,05,07,29,22,99-00
Appliance,0.52055,2016,04,05,07,29,54,100-00
Appliance,0.523253,2016,04,05,07,33,34,104-01
Appliance,0.534609,2016,04,05,07,35,26,105-00
Appliance,0.526534,2016,04,05,09,09,04,150-00
Appliance,0.520227,2016,04,05,09,12,16,153-01
Appliance,0.511235,2016,04,05,09,16,41,158-01
Appliance,0.510414,2016,04,05,09,43,35,170-01
Appliance,0.533069,2016,04,05,10,41,48,188-00
Appliance,0.521893,2016,04,05,10,48,53,196-01
Appliance,0.521945,2016,04,05,10,58,50,201-00
Appliance,0.529114,2016,04,05,11,16,34,211-01
Appliance,0.532582,2016,04,05,11,48,03,213-01
Appliance,0.531016,2016,04,05,12,07,49,215-00
Appliance,0.529166,2016,04,05,12,21,48,217-01
Appliance,0.53218,2016,04,05,12,30,25,219-01
Appliance,0.516997,2016,04,05,17,13,00,259-01
Appliance,0.50894,2016,04,05,18,45,09,303-01
Appliance,0.521689,2016,04,06,06,49,22,412-00
Appliance,0.528843,2016,04,06,06,56,55,416-01
Appliance,0.504246,2016,04,06,07,10,59,429-00
Appliance,0.532594,2016,04,06,07,13,13,431-01
Appliance,0.517548,2016,04,06,07,22,00,441-00
Appliance,0.529611,2016,04,06,07,39,31,445-00
Appliance,0.528375,2016,04,06,07,43,47,449-01
Appliance,0.506921,2016,04,06,07,48,37,454-00
Appliance,0.532666,2016,04,06,07,50,13,455-01
Appliance,0.512182,2016,04,06,07,51,30,457-00
Appliance,0.525948,2016,04,06,07,52,00,458-01
Appliance,0.525959,2016,04,06,07,52,17,459-01
Appliance,0.520002,2016,04,06,08,04,45,464-01
Appliance,0.522542,2016,04,06,08,08,45,465-00
Appliance,0.526037,2016,04,06,08,11,17,466-00
Appliance,0.517115,2016,04,06,08,38,15,479-01
Appliance,0.505569,2016,04,06,08,49,21,483-00
Appliance,0.526795,2016,04,06,08,51,37,485-01
Appliance,0.528374,2016,04,06,09,01,19,490-01
Appliance,0.508416,2016,04,06,09,16,21,505-00
Appliance,0.521872,2016,04,06,09,21,44,510-01
Appliance,0.526126,2016,04,06,09,29,43,518-00
Appliance,0.515362,2016,04,06,09,53,52,535-01
Appliance,0.531583,2016,04,06,09,54,21,536-00
Appliance,0.517197,2016,04,06,09,54,48,537-01
Appliance,0.514854,2016,04,06,09,57,13,539-00
Appliance,0.526333,2016,04,06,12,21,46,555-00
Appliance,0.52978,2016,04,06,12,23,11,557-00
Appliance,0.513449,2016,04,06,12,41,22,560-01
Appliance,0.526218,2016,04,06,12,43,30,561-00
Appliance,0.523978,2016,04,06,12,47,55,566-01
Appliance,0.502823,2016,04,06,13,04,17,568-00
Appliance,0.512314,2016,04,06,13,16,35,571-01
Appliance,0.517787,2016,04,06,13,26,58,575-01
Appliance,0.535448,2016,04,06,13,27,29,576-01
Appliance,0.501884,2016,04,06,14,03,10,587-00
Appliance,0.512753,2016,04,06,17,14,42,639-01
Appliance,0.503678,2016,04,06,17,24,23,651-00
Appliance,0.521292,2016,04,06,18,57,39,684-01
Appliance,0.532055,2016,04,06,19,10,22,01-00
Appliance,0.517956,2016,04,06,19,28,15,02-00
Appliance,0.530098,2016,04,06,19,29,46,03-00
Appliance,0.522639,2016,04,07,06,51,01,69-00
Appliance,0.519874,2016,04,07,06,52,38,71-01
Appliance,0.521393,2016,04,07,06,59,54,73-01
Appliance,0.523954,2016,04,07,07,06,32,75-00
Appliance,0.533564,2016,04,07,07,23,52,90-01
Appliance,0.52667,2016,04,07,07,42,19,99-01
Appliance,0.528218,2016,04,07,07,45,04,103-01
Appliance,0.518688,2016,04,07,07,59,41,105-00
Appliance,0.513213,2016,04,07,10,02,35,109-00
Appliance,0.527951,2016,04,07,15,10,46,229-01
Appliance,0.523173,2016,04,07,16,04,41,262-00
Appliance,0.504574,2016,04,02,21,08,36,15-00
Appliance,0.511413,2016,04,02,21,10,57,17-01
Appliance,0.501155,2016,04,02,21,13,13,18-00
Appliance,0.514431,2016,04,03,07,40,01,54-00
Appliance,0.527091,2016,04,03,07,44,39,59-01
Appliance,0.524667,2016,04,03,07,46,23,61-00
Appliance,0.530181,2016,04,03,08,14,50,67-00
Appliance,0.514421,2016,04,03,08,50,57,75-01
Appliance,0.512458,2016,04,03,08,56,21,81-00
Appliance,0.52441,2016,04,03,09,32,24,108-00
Appliance,0.505131,2016,04,03,09,49,25,114-01
Appliance,0.521451,2016,04,03,09,54,46,116-01
Appliance,0.505542,2016,04,03,10,27,46,129-01
Appliance,0.508775,2016,04,03,10,35,22,132-01
Appliance,0.511498,2016,04,03,12,48,16,188-01
Appliance,0.500843,2016,04,03,13,13,59,202-01
Appliance,0.512478,2016,04,03,14,01,49,222-01
Appliance,0.51489,2016,04,03,14,05,51,226-00
Appliance,0.510696,2016,04,03,15,35,31,268-00
Appliance,0.529458,2016,04,03,15,41,55,272-00
Appliance,0.526723,2016,04,03,15,46,36,275-00
Appliance,0.503774,2016,04,03,17,31,57,300-00
Appliance,0.516949,2016,04,03,17,59,30,305-00
Appliance,0.501144,2016,04,03,18,14,51,317-01
Appliance,0.515448,2016,04,04,07,34,42,424-01
Appliance,0.514871,2016,04,04,07,47,28,429-00
Appliance,0.500864,2016,04,04,09,06,45,464-01
Appliance,0.504879,2016,04,04,09,10,29,469-00
Appliance,0.529931,2016,04,04,10,25,38,502-01
Appliance,0.526644,2016,04,04,10,44,21,509-01
Appliance,0.528871,2016,04,04,10,58,25,519-01
Appliance,0.525191,2016,04,04,11,31,32,524-00
Appliance,0.528033,2016,04,04,14,08,01,538-01
Appliance,0.511668,2016,04,04,15,22,10,558-00
Appliance,0.507911,2016,04,04,18,18,46,611-01
Appliance,0.522332,2016,04,04,18,25,14,619-00
Appliance,0.521859,2016,04,04,18,44,32,632-00
Appliance,0.517581,2016,04,04,18,58,14,637-01
Appliance,0.503591,2016,04,04,22,17,22,38-01
Appliance,0.513348,2016,04,05,07,08,16,89-01
Appliance,0.50988,2016,04,05,07,24,53,97-01
Appliance,0.508856,2016,04,05,07,31,43,102-01
Appliance,0.520311,2016,04,05,07,33,09,103-00
Appliance,0.519248,2016,04,05,08,57,29,141-00
Appliance,0.52242,2016,04,05,09,06,58,148-01
Appliance,0.519888,2016,04,05,09,14,01,155-00
Appliance,0.519693,2016,04,05,09,16,05,157-01
Appliance,0.501931,2016,04,05,09,39,10,167-00
Appliance,0.523669,2016,04,05,10,29,28,183-01
Appliance,0.514549,2016,04,05,10,29,44,184-01
Appliance,0.528433,2016,04,05,10,49,17,197-01
Appliance,0.504369,2016,04,05,11,04,52,205-01
Appliance,0.513195,2016,04,05,12,39,16,229-00
Appliance,0.504575,2016,04,05,12,42,56,234-00
Appliance,0.507308,2016,04,05,14,19,02,241-00
Appliance,0.522264,2016,04,05,16,01,46,243-01
Appliance,0.53012,2016,04,05,17,47,23,274-00
Appliance,0.513208,2016,04,05,17,49,34,275-01
Appliance,0.512522,2016,04,05,17,54,27,278-00
Appliance,0.511513,2016,04,05,18,15,04,286-01
Appliance,0.510722,2016,04,05,18,32,46,295-00
Appliance,0.521211,2016,04,05,18,44,28,302-01
Appliance,0.510172,2016,04,06,06,45,07,409-00
Appliance,0.515462,2016,04,06,07,04,43,423-01
Appliance,0.516366,2016,04,06,07,06,00,424-00
Appliance,0.520063,2016,04,06,07,06,53,425-01
Appliance,0.523353,2016,04,06,07,13,45,432-00
Appliance,0.517139,2016,04,06,07,19,05,436-00
Appliance,0.509605,2016,04,06,07,20,20,438-00
Appliance,0.506068,2016,04,06,07,30,20,443-00
Appliance,0.514703,2016,04,06,08,14,20,468-00
Appliance,0.524404,2016,04,06,08,19,21,469-01
Appliance,0.522938,2016,04,06,08,20,29,470-00
Appliance,0.503939,2016,04,06,08,37,35,478-01
Appliance,0.502287,2016,04,06,08,44,40,482-00
Appliance,0.51385,2016,04,06,09,14,37,502-00
Appliance,0.51284,2016,04,06,09,52,56,534-00
Appliance,0.526498,2016,04,06,11,43,58,547-01
Appliance,0.525494,2016,04,06,11,44,22,548-00
Appliance,0.529264,2016,04,06,12,22,45,556-00
Appliance,0.501673,2016,04,06,13,12,20,570-00
Appliance,0.509186,2016,04,06,13,20,56,573-01
Appliance,0.503997,2016,04,06,13,29,27,579-00
Appliance,0.51252,2016,04,06,14,04,48,588-00
Appliance,0.511566,2016,04,06,16,20,43,615-01
Appliance,0.501729,2016,04,06,16,53,59,627-01
Appliance,0.512038,2016,04,06,17,13,37,637-00
Appliance,0.516201,2016,04,06,17,17,56,644-01
Appliance,0.510995,2016,04,06,17,23,56,650-00
Appliance,0.528043,2016,04,06,17,28,09,655-00
Appliance,0.528807,2016,04,06,19,34,26,04-00
Appliance,0.523484,2016,04,07,06,59,17,72-00
Appliance,0.532741,2016,04,07,07,08,10,76-00
Appliance,0.506312,2016,04,07,07,14,38,81-00
Appliance,0.532883,2016,04,07,07,24,35,91-00
Appliance,0.524381,2016,04,07,07,42,46,100-01
Appliance,0.526108,2016,04,07,07,44,28,102-00
Appliance,0.510755,2016,04,07,14,34,57,221-01
Appliance,0.510742,2016,04,07,15,58,25,257-00
Appliance,0.506278,2016,04,02,20,56,01,11-01
Appliance,0.511227,2016,04,02,21,02,11,12-00
Appliance,0.503803,2016,04,02,23,36,50,40-00
Appliance,0.513686,2016,04,03,07,38,56,52-00
Appliance,0.527515,2016,04,03,07,40,46,55-00
Appliance,0.522522,2016,04,03,07,46,49,62-00
Appliance,0.502802,2016,04,03,14,42,01,246-00
Appliance,0.51207,2016,04,03,14,42,30,247-01
Appliance,0.531988,2016,04,03,15,39,37,270-00
Appliance,0.508428,2016,04,03,16,03,02,288-00
Appliance,0.517195,2016,04,03,18,00,37,306-00
Appliance,0.507817,2016,04,03,18,16,45,320-00
Appliance,0.500572,2016,04,03,18,44,46,323-01
Appliance,0.516775,2016,04,03,19,20,03,334-01
Appliance,0.517823,2016,04,04,09,36,59,477-01
Appliance,0.517433,2016,04,04,10,07,58,497-00
Appliance,0.516065,2016,04,04,15,49,32,562-00
Appliance,0.518235,2016,04,04,16,15,12,568-00
Appliance,0.505587,2016,04,04,18,23,20,617-00
Appliance,0.503679,2016,04,04,22,04,19,31-01
Appliance,0.526283,2016,04,04,22,48,00,58-00
Appliance,0.516285,2016,04,05,07,19,32,95-01
Appliance,0.524066,2016,04,05,09,06,15,147-00
Appliance,0.521775,2016,04,05,09,10,40,152-00
Appliance,0.523774,2016,04,05,09,26,48,162-00
Appliance,0.51979,2016,04,05,09,30,52,164-00
Appliance,0.529845,2016,04,05,10,32,41,185-01
Appliance,0.523816,2016,04,05,10,40,58,187-00
Appliance,0.529586,2016,04,05,10,44,01,191-01
Appliance,0.528672,2016,04,05,10,45,57,193-00
Appliance,0.524106,2016,04,05,10,50,40,199-00
Appliance,0.50498,2016,04,05,11,01,07,203-01
Appliance,0.518146,2016,04,05,11,08,22,208-01
Appliance,0.525615,2016,04,05,11,15,31,210-01
Appliance,0.534101,2016,04,05,11,27,15,212-01
Appliance,0.527506,2016,04,05,11,49,03,214-00
Appliance,0.52647,2016,04,05,12,29,50,218-00
Appliance,0.523553,2016,04,05,12,35,43,225-00
Appliance,0.505384,2016,04,05,18,36,20,298-00
Appliance,0.516229,2016,04,05,20,37,25,358-01
Appliance,0.509604,2016,04,06,07,03,37,422-01
Appliance,0.528418,2016,04,06,07,07,16,426-00
Appliance,0.517819,2016,04,06,07,08,08,428-01
Appliance,0.522957,2016,04,06,07,41,37,447-01
Appliance,0.527811,2016,04,06,07,51,12,456-00
