ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,_ID
14,Big_Group,Big_Group,0.620605,20160404105825-519-01
13,Conference_Room,Conference_Room,0.695704,20160404105825-519-01
12,Archery,Archery,0.750631,20160404105825-519-01
11,Pubbing,Pubbing,0.761215,20160404105825-519-01
10,Engine_or_Control_Room,Engine_or_Control_Room,0.816509,20160404105825-519-01
9,Engine_Room,Engine_Room,0.827406,20160404105825-519-01
8,Apiary,Apiary,0.83485,20160404105825-519-01
7,Heavy_Truck,Heavy_Truck,0.848094,20160404105825-519-01
6,Control_Room,Control_Room,0.851862,20160404105825-519-01
5,Stockroom,Stockroom,0.854725,20160404105825-519-01
4,Riot,Riot,0.859768,20160404105825-519-01
3,Dish_Washer,Dish_Washer,0.903006,20160404105825-519-01
2,Stove,Stove,0.936946,20160404105825-519-01
1,Mixed_Color,Mixed_Color,0.951061,20160404105825-519-01
0,Oven,Oven,0.953714,20160404105825-519-01
17,Whiskey,Whiskey,0.512195,20160404111015-520-00
16,Appliance,Appliance,0.532707,20160404111015-520-00
15,Disturbance,Disturbance,0.631408,20160404111015-520-00
14,Conference_Room,Conference_Room,0.671741,20160404111015-520-00
13,Riot,Riot,0.724731,20160404111015-520-00
12,Big_Group,Big_Group,0.735296,20160404111015-520-00
11,Archery,Archery,0.790404,20160404111015-520-00
10,Engine_or_Control_Room,Engine_or_Control_Room,0.793914,20160404111015-520-00
9,Car_Repair_Shop,Car_Repair_Shop,0.800632,20160404111015-520-00
8,Stockroom,Stockroom,0.808595,20160404111015-520-00
7,Beauty_Salon,Beauty_Salon,0.827161,20160404111015-520-00
6,Control_Room,Control_Room,0.876041,20160404111015-520-00
5,Microwave,Microwave,0.880991,20160404111015-520-00
4,Pubbing,Pubbing,0.899127,20160404111015-520-00
3,Oven,Oven,0.932216,20160404111015-520-00
2,Dish_Washer,Dish_Washer,0.936528,20160404111015-520-00
1,Mixed_Color,Mixed_Color,0.958178,20160404111015-520-00
0,Stove,Stove,0.96519,20160404111015-520-00
17,Whiskey,Whiskey,0.502996,20160404111202-521-01
16,Appliance,Appliance,0.530521,20160404111202-521-01
15,Disturbance,Disturbance,0.604595,20160404111202-521-01
14,Big_Group,Big_Group,0.664582,20160404111202-521-01
13,Car_Repair_Shop,Car_Repair_Shop,0.686801,20160404111202-521-01
12,Riot,Riot,0.72652,20160404111202-521-01
11,Archery,Archery,0.736562,20160404111202-521-01
10,Conference_Room,Conference_Room,0.745072,20160404111202-521-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.77558,20160404111202-521-01
8,Stockroom,Stockroom,0.782535,20160404111202-521-01
7,Beauty_Salon,Beauty_Salon,0.802725,20160404111202-521-01
6,Pubbing,Pubbing,0.83141,20160404111202-521-01
5,Control_Room,Control_Room,0.908619,20160404111202-521-01
4,Toaster,Toaster,0.916968,20160404111202-521-01
3,Dish_Washer,Dish_Washer,0.925203,20160404111202-521-01
2,Oven,Oven,0.934349,20160404111202-521-01
1,Mixed_Color,Mixed_Color,0.960467,20160404111202-521-01
0,Stove,Stove,0.966936,20160404111202-521-01
16,Big_Group,Big_Group,0.506579,20160404112645-522-00
15,Appliance,Appliance,0.531247,20160404112645-522-00
14,Snooker,Snooker,0.532656,20160404112645-522-00
13,Riot,Riot,0.599692,20160404112645-522-00
12,Conference_Room,Conference_Room,0.753118,20160404112645-522-00
11,Engine_Room,Engine_Room,0.822967,20160404112645-522-00
10,Beauty_Salon,Beauty_Salon,0.823177,20160404112645-522-00
9,Archery,Archery,0.8334,20160404112645-522-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.845713,20160404112645-522-00
7,Pubbing,Pubbing,0.862232,20160404112645-522-00
6,Car_Repair_Shop,Car_Repair_Shop,0.88532,20160404112645-522-00
5,Toaster,Toaster,0.890316,20160404112645-522-00
4,Control_Room,Control_Room,0.891894,20160404112645-522-00
3,Dish_Washer,Dish_Washer,0.937458,20160404112645-522-00
2,Oven,Oven,0.944582,20160404112645-522-00
1,Mixed_Color,Mixed_Color,0.961995,20160404112645-522-00
0,Stove,Stove,0.962426,20160404112645-522-00
17,Whiskey,Whiskey,0.504151,20160404112939-523-00
16,Bobsledding,Bobsledding,0.505214,20160404112939-523-00
15,Appliance,Appliance,0.528859,20160404112939-523-00
14,Auto_Track_Racing,Auto_Track_Racing,0.576162,20160404112939-523-00
13,Big_Group,Big_Group,0.614799,20160404112939-523-00
12,Conference_Room,Conference_Room,0.670438,20160404112939-523-00
11,Engine_or_Control_Room,Engine_or_Control_Room,0.693506,20160404112939-523-00
10,Stockroom,Stockroom,0.736163,20160404112939-523-00
9,Car_Repair_Shop,Car_Repair_Shop,0.800256,20160404112939-523-00
8,Beauty_Salon,Beauty_Salon,0.821974,20160404112939-523-00
7,Archery,Archery,0.828799,20160404112939-523-00
6,Pubbing,Pubbing,0.873463,20160404112939-523-00
5,Control_Room,Control_Room,0.890363,20160404112939-523-00
4,Microwave,Microwave,0.895251,20160404112939-523-00
3,Dish_Washer,Dish_Washer,0.926783,20160404112939-523-00
2,Oven,Oven,0.952506,20160404112939-523-00
1,Mixed_Color,Mixed_Color,0.959182,20160404112939-523-00
0,Stove,Stove,0.964432,20160404112939-523-00
17,Appliance,Appliance,0.525191,20160404113132-524-00
16,Whiskey,Whiskey,0.525302,20160404113132-524-00
15,Engine_or_Control_Room,Engine_or_Control_Room,0.533328,20160404113132-524-00
14,Conference_Room,Conference_Room,0.596709,20160404113132-524-00
13,Riot,Riot,0.64369,20160404113132-524-00
12,Disturbance,Disturbance,0.658553,20160404113132-524-00
11,Big_Group,Big_Group,0.686659,20160404113132-524-00
10,Car_Repair_Shop,Car_Repair_Shop,0.780251,20160404113132-524-00
9,Beauty_Salon,Beauty_Salon,0.809031,20160404113132-524-00
8,Stockroom,Stockroom,0.814228,20160404113132-524-00
7,Control_Room,Control_Room,0.862721,20160404113132-524-00
6,Archery,Archery,0.866576,20160404113132-524-00
5,Pubbing,Pubbing,0.874062,20160404113132-524-00
4,Microwave,Microwave,0.900746,20160404113132-524-00
3,Dish_Washer,Dish_Washer,0.942739,20160404113132-524-00
2,Oven,Oven,0.945545,20160404113132-524-00
1,Mixed_Color,Mixed_Color,0.95491,20160404113132-524-00
0,Stove,Stove,0.96345,20160404113132-524-00
16,Appliance,Appliance,0.526492,20160404121551-525-00
15,Whiskey,Whiskey,0.555833,20160404121551-525-00
14,Archery,Archery,0.565947,20160404121551-525-00
13,Cycling,Cycling,0.581834,20160404121551-525-00
12,Big_Group,Big_Group,0.670463,20160404121551-525-00
11,Riot,Riot,0.723955,20160404121551-525-00
10,Car_Repair_Shop,Car_Repair_Shop,0.762371,20160404121551-525-00
9,Lobby,Lobby,0.765693,20160404121551-525-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.769345,20160404121551-525-00
7,Beauty_Salon,Beauty_Salon,0.799646,20160404121551-525-00
6,Pubbing,Pubbing,0.872764,20160404121551-525-00
5,Toaster,Toaster,0.901741,20160404121551-525-00
4,Control_Room,Control_Room,0.906118,20160404121551-525-00
3,Dish_Washer,Dish_Washer,0.942096,20160404121551-525-00
2,Oven,Oven,0.949583,20160404121551-525-00
1,Mixed_Color,Mixed_Color,0.950471,20160404121551-525-00
0,Stove,Stove,0.964403,20160404121551-525-00
16,Appliance,Appliance,0.530896,20160404121606-526-00
15,Big_Group,Big_Group,0.576953,20160404121606-526-00
14,Whiskey,Whiskey,0.581178,20160404121606-526-00
13,Cycling,Cycling,0.596921,20160404121606-526-00
12,Archery,Archery,0.62635,20160404121606-526-00
11,Dining_Room,Dining_Room,0.672269,20160404121606-526-00
10,Riot,Riot,0.69803,20160404121606-526-00
9,Stockroom,Stockroom,0.707693,20160404121606-526-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.733628,20160404121606-526-00
7,Beauty_Salon,Beauty_Salon,0.797611,20160404121606-526-00
6,Pubbing,Pubbing,0.898746,20160404121606-526-00
5,Microwave,Microwave,0.904433,20160404121606-526-00
4,Control_Room,Control_Room,0.907538,20160404121606-526-00
3,Dish_Washer,Dish_Washer,0.923027,20160404121606-526-00
2,Oven,Oven,0.938413,20160404121606-526-00
1,Mixed_Color,Mixed_Color,0.944892,20160404121606-526-00
0,Stove,Stove,0.962307,20160404121606-526-00
16,Eatery_Space,Eatery_Space,0.506505,20160404121749-527-00
15,People,People,0.508794,20160404121749-527-00
14,Industrial_Space,Industrial_Space,0.528958,20160404121749-527-00
13,Archery,Archery,0.715597,20160404121749-527-00
12,Riot,Riot,0.789594,20160404121749-527-00
11,Big_Group,Big_Group,0.794153,20160404121749-527-00
10,Stockroom,Stockroom,0.797511,20160404121749-527-00
9,Dining_Car,Dining_Car,0.798701,20160404121749-527-00
8,Pubbing,Pubbing,0.809586,20160404121749-527-00
7,Engine_Room,Engine_Room,0.824834,20160404121749-527-00
6,Barber_Shop,Barber_Shop,0.824956,20160404121749-527-00
5,Dish_Washer,Dish_Washer,0.830932,20160404121749-527-00
4,Microwave,Microwave,0.848496,20160404121749-527-00
3,Engine_or_Control_Room,Engine_or_Control_Room,0.867399,20160404121749-527-00
2,Oven,Oven,0.930378,20160404121749-527-00
1,Stove,Stove,0.933187,20160404121749-527-00
0,Mixed_Color,Mixed_Color,0.9655,20160404121749-527-00
12,Appliance,Appliance,0.52847,20160404124437-528-01
11,Archery,Archery,0.614717,20160404124437-528-01
10,Stockroom,Stockroom,0.838526,20160404124437-528-01
9,Pubbing,Pubbing,0.843807,20160404124437-528-01
8,Engine_Room,Engine_Room,0.857015,20160404124437-528-01
7,Engine_or_Control_Room,Engine_or_Control_Room,0.859436,20160404124437-528-01
6,Microwave,Microwave,0.86579,20160404124437-528-01
5,Car_Repair_Shop,Car_Repair_Shop,0.910598,20160404124437-528-01
4,Control_Room,Control_Room,0.914364,20160404124437-528-01
3,Dish_Washer,Dish_Washer,0.952769,20160404124437-528-01
2,Oven,Oven,0.955122,20160404124437-528-01
1,Stove,Stove,0.96229,20160404124437-528-01
0,Mixed_Color,Mixed_Color,0.966838,20160404124437-528-01
16,Male_Adult,Male_Adult,0.50239,20160404125831-529-00
15,Store,Store,0.506145,20160404125831-529-00
14,Adult,Adult,0.510581,20160404125831-529-00
13,Medical_Space,Medical_Space,0.523448,20160404125831-529-00
12,Pubbing,Pubbing,0.605251,20160404125831-529-00
11,Tea,Tea,0.606404,20160404125831-529-00
10,Stockroom,Stockroom,0.679536,20160404125831-529-00
9,Clubbing,Clubbing,0.71144,20160404125831-529-00
8,Engine_Room,Engine_Room,0.727554,20160404125831-529-00
7,Sunroom,Sunroom,0.742214,20160404125831-529-00
6,Bookstore,Bookstore,0.803542,20160404125831-529-00
5,Head_and_Shoulders,Head_and_Shoulders,0.848643,20160404125831-529-00
4,Archery,Archery,0.864011,20160404125831-529-00
3,Food_Processor,Food_Processor,0.898696,20160404125831-529-00
2,Oven,Oven,0.900609,20160404125831-529-00
1,Dish_Washer,Dish_Washer,0.925241,20160404125831-529-00
0,Mixed_Color,Mixed_Color,0.968391,20160404125831-529-00
13,Appliance,Appliance,0.533034,20160404130503-530-01
12,Archery,Archery,0.597449,20160404130503-530-01
11,Conference_Room,Conference_Room,0.61521,20160404130503-530-01
10,Beauty_Salon,Beauty_Salon,0.711325,20160404130503-530-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.742743,20160404130503-530-01
8,Stockroom,Stockroom,0.787023,20160404130503-530-01
7,Car_Repair_Shop,Car_Repair_Shop,0.874518,20160404130503-530-01
6,Control_Room,Control_Room,0.897939,20160404130503-530-01
5,Pubbing,Pubbing,0.909094,20160404130503-530-01
4,Microwave,Microwave,0.91741,20160404130503-530-01
3,Dish_Washer,Dish_Washer,0.942283,20160404130503-530-01
2,Mixed_Color,Mixed_Color,0.949028,20160404130503-530-01
1,Oven,Oven,0.956138,20160404130503-530-01
0,Stove,Stove,0.959503,20160404130503-530-01
14,Auto_Racing,Auto_Racing,0.525059,20160404131056-531-00
13,Appliance,Appliance,0.530394,20160404131056-531-00
12,Riot,Riot,0.595866,20160404131056-531-00
11,Archery,Archery,0.662589,20160404131056-531-00
10,Engine_or_Control_Room,Engine_or_Control_Room,0.763145,20160404131056-531-00
9,Beauty_Salon,Beauty_Salon,0.789328,20160404131056-531-00
