ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,_ID
1,Stove,Stove,0.96564,2016,03,31,08,52,59,172-01,20160331085259-172-01
0,Mixed_Color,Mixed_Color,0.971916,2016,03,31,08,52,59,172-01,20160331085259-172-01
15,Appliance,Appliance,0.515629,2016,03,31,12,09,20,230-00,20160331120920-230-00
14,Big_Group,Big_Group,0.532226,2016,03,31,12,09,20,230-00,20160331120920-230-00
13,Engine_or_Control_Room,Engine_or_Control_Room,0.564948,2016,03,31,12,09,20,230-00,20160331120920-230-00
12,Cycling,Cycling,0.595645,2016,03,31,12,09,20,230-00,20160331120920-230-00
11,Beauty_Salon,Beauty_Salon,0.609827,2016,03,31,12,09,20,230-00,20160331120920-230-00
10,Kayaking,Kayaking,0.618994,2016,03,31,12,09,20,230-00,20160331120920-230-00
9,Pantry,Pantry,0.667519,2016,03,31,12,09,20,230-00,20160331120920-230-00
8,Riot,Riot,0.716169,2016,03,31,12,09,20,230-00,20160331120920-230-00
7,Stockroom,Stockroom,0.819484,2016,03,31,12,09,20,230-00,20160331120920-230-00
6,Pubbing,Pubbing,0.826703,2016,03,31,12,09,20,230-00,20160331120920-230-00
5,Bottled_Water,Bottled_Water,0.851876,2016,03,31,12,09,20,230-00,20160331120920-230-00
4,Control_Room,Control_Room,0.904931,2016,03,31,12,09,20,230-00,20160331120920-230-00
3,Microwave,Microwave,0.905838,2016,03,31,12,09,20,230-00,20160331120920-230-00
2,Oven,Oven,0.949792,2016,03,31,12,09,20,230-00,20160331120920-230-00
1,Mixed_Color,Mixed_Color,0.960377,2016,03,31,12,09,20,230-00,20160331120920-230-00
0,Stove,Stove,0.962461,2016,03,31,12,09,20,230-00,20160331120920-230-00
12,Living_Room,Living_Room,0.613729,2016,03,31,07,00,08,136-00,20160331070008-136-00
11,Light_Truck,Light_Truck,0.641899,2016,03,31,07,00,08,136-00,20160331070008-136-00
10,Dining_Room,Dining_Room,0.693763,2016,03,31,07,00,08,136-00,20160331070008-136-00
9,Riot,Riot,0.716257,2016,03,31,07,00,08,136-00,20160331070008-136-00
8,Earthquake,Earthquake,0.755936,2016,03,31,07,00,08,136-00,20160331070008-136-00
7,Stockroom,Stockroom,0.785588,2016,03,31,07,00,08,136-00,20160331070008-136-00
6,Mixed_Color,Mixed_Color,0.793267,2016,03,31,07,00,08,136-00,20160331070008-136-00
5,Dish_Washer,Dish_Washer,0.802188,2016,03,31,07,00,08,136-00,20160331070008-136-00
4,Refrigerator,Refrigerator,0.805475,2016,03,31,07,00,08,136-00,20160331070008-136-00
3,Pubbing,Pubbing,0.851528,2016,03,31,07,00,08,136-00,20160331070008-136-00
2,Flood,Flood,0.86443,2016,03,31,07,00,08,136-00,20160331070008-136-00
1,Microwave,Microwave,0.883582,2016,03,31,07,00,08,136-00,20160331070008-136-00
0,Stove,Stove,0.955287,2016,03,31,07,00,08,136-00,20160331070008-136-00
16,Appliance,Appliance,0.524624,2016,03,31,12,23,06,240-00,20160331122306-240-00
15,Industrial_Space,Industrial_Space,0.555205,2016,03,31,12,23,06,240-00,20160331122306-240-00
14,Auto_Track_Racing,Auto_Track_Racing,0.574353,2016,03,31,12,23,06,240-00,20160331122306-240-00
13,Big_Group,Big_Group,0.604756,2016,03,31,12,23,06,240-00,20160331122306-240-00
12,Car_Repair_Shop,Car_Repair_Shop,0.655129,2016,03,31,12,23,06,240-00,20160331122306-240-00
11,Engine_or_Control_Room,Engine_or_Control_Room,0.71483,2016,03,31,12,23,06,240-00,20160331122306-240-00
10,Auto_Racing,Auto_Racing,0.737271,2016,03,31,12,23,06,240-00,20160331122306-240-00
9,Beauty_Salon,Beauty_Salon,0.781159,2016,03,31,12,23,06,240-00,20160331122306-240-00
8,Pubbing,Pubbing,0.812725,2016,03,31,12,23,06,240-00,20160331122306-240-00
7,Riot,Riot,0.828061,2016,03,31,12,23,06,240-00,20160331122306-240-00
6,Stockroom,Stockroom,0.837107,2016,03,31,12,23,06,240-00,20160331122306-240-00
5,Control_Room,Control_Room,0.907548,2016,03,31,12,23,06,240-00,20160331122306-240-00
4,Bottled_Water,Bottled_Water,0.933904,2016,03,31,12,23,06,240-00,20160331122306-240-00
3,Microwave,Microwave,0.951549,2016,03,31,12,23,06,240-00,20160331122306-240-00
2,Oven,Oven,0.955659,2016,03,31,12,23,06,240-00,20160331122306-240-00
1,Mixed_Color,Mixed_Color,0.963655,2016,03,31,12,23,06,240-00,20160331122306-240-00
0,Stove,Stove,0.965559,2016,03,31,12,23,06,240-00,20160331122306-240-00
14,Motor_Sport,Motor_Sport,0.51057,2016,03,31,11,25,11,208-01,20160331112511-208-01
13,Cycling,Cycling,0.658105,2016,03,31,11,25,11,208-01,20160331112511-208-01
12,Engine_or_Control_Room,Engine_or_Control_Room,0.677567,2016,03,31,11,25,11,208-01,20160331112511-208-01
11,Big_Group,Big_Group,0.726112,2016,03,31,11,25,11,208-01,20160331112511-208-01
10,Riot,Riot,0.775119,2016,03,31,11,25,11,208-01,20160331112511-208-01
9,Beauty_Salon,Beauty_Salon,0.778176,2016,03,31,11,25,11,208-01,20160331112511-208-01
8,Pubbing,Pubbing,0.781956,2016,03,31,11,25,11,208-01,20160331112511-208-01
7,Distillery,Distillery,0.811402,2016,03,31,11,25,11,208-01,20160331112511-208-01
6,Stockroom,Stockroom,0.851507,2016,03,31,11,25,11,208-01,20160331112511-208-01
5,Control_Room,Control_Room,0.888467,2016,03,31,11,25,11,208-01,20160331112511-208-01
4,Microwave,Microwave,0.896753,2016,03,31,11,25,11,208-01,20160331112511-208-01
3,Bottled_Water,Bottled_Water,0.912988,2016,03,31,11,25,11,208-01,20160331112511-208-01
2,Oven,Oven,0.954059,2016,03,31,11,25,11,208-01,20160331112511-208-01
1,Stove,Stove,0.964114,2016,03,31,11,25,11,208-01,20160331112511-208-01
0,Mixed_Color,Mixed_Color,0.964655,2016,03,31,11,25,11,208-01,20160331112511-208-01
16,Store,Store,0.51432,2016,03,31,11,12,59,201-01,20160331111259-201-01
15,Small_Group,Small_Group,0.559983,2016,03,31,11,12,59,201-01,20160331111259-201-01
14,Pubbing,Pubbing,0.610659,2016,03,31,11,12,59,201-01,20160331111259-201-01
13,Cycling,Cycling,0.62083,2016,03,31,11,12,59,201-01,20160331111259-201-01
12,Market,Market,0.698082,2016,03,31,11,12,59,201-01,20160331111259-201-01
11,Crowd,Crowd,0.716714,2016,03,31,11,12,59,201-01,20160331111259-201-01
10,Car_Repair_Shop,Car_Repair_Shop,0.736461,2016,03,31,11,12,59,201-01,20160331111259-201-01
9,Big_Group,Big_Group,0.765264,2016,03,31,11,12,59,201-01,20160331111259-201-01
8,Shopping,Shopping,0.771473,2016,03,31,11,12,59,201-01,20160331111259-201-01
7,Bottled_Water,Bottled_Water,0.774319,2016,03,31,11,12,59,201-01,20160331111259-201-01
6,Beauty_Salon,Beauty_Salon,0.803544,2016,03,31,11,12,59,201-01,20160331111259-201-01
5,Riot,Riot,0.83729,2016,03,31,11,12,59,201-01,20160331111259-201-01
4,Stockroom,Stockroom,0.840213,2016,03,31,11,12,59,201-01,20160331111259-201-01
3,Coffee_Maker,Coffee_Maker,0.854928,2016,03,31,11,12,59,201-01,20160331111259-201-01
2,Oven,Oven,0.922437,2016,03,31,11,12,59,201-01,20160331111259-201-01
1,Stove,Stove,0.946,2016,03,31,11,12,59,201-01,20160331111259-201-01
0,Mixed_Color,Mixed_Color,0.971026,2016,03,31,11,12,59,201-01,20160331111259-201-01
13,Appliance,Appliance,0.520644,2016,03,31,09,10,46,177-00,20160331091046-177-00
12,Big_Group,Big_Group,0.525574,2016,03,31,09,10,46,177-00,20160331091046-177-00
11,Cycling,Cycling,0.531341,2016,03,31,09,10,46,177-00,20160331091046-177-00
10,Library,Library,0.579382,2016,03,31,09,10,46,177-00,20160331091046-177-00
9,Beauty_Salon,Beauty_Salon,0.590672,2016,03,31,09,10,46,177-00,20160331091046-177-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.663266,2016,03,31,09,10,46,177-00,20160331091046-177-00
7,Stockroom,Stockroom,0.714077,2016,03,31,09,10,46,177-00,20160331091046-177-00
6,Pubbing,Pubbing,0.901087,2016,03,31,09,10,46,177-00,20160331091046-177-00
5,Control_Room,Control_Room,0.907822,2016,03,31,09,10,46,177-00,20160331091046-177-00
4,Microwave,Microwave,0.940434,2016,03,31,09,10,46,177-00,20160331091046-177-00
3,Dish_Washer,Dish_Washer,0.95203,2016,03,31,09,10,46,177-00,20160331091046-177-00
2,Oven,Oven,0.958815,2016,03,31,09,10,46,177-00,20160331091046-177-00
1,Stove,Stove,0.958834,2016,03,31,09,10,46,177-00,20160331091046-177-00
0,Mixed_Color,Mixed_Color,0.972973,2016,03,31,09,10,46,177-00,20160331091046-177-00
13,Cycling,Cycling,0.511578,2016,03,31,09,13,38,178-01,20160331091338-178-01
12,Appliance,Appliance,0.524073,2016,03,31,09,13,38,178-01,20160331091338-178-01
11,Engine_or_Control_Room,Engine_or_Control_Room,0.626225,2016,03,31,09,13,38,178-01,20160331091338-178-01
10,Beauty_Salon,Beauty_Salon,0.687382,2016,03,31,09,13,38,178-01,20160331091338-178-01
9,Archery,Archery,0.730563,2016,03,31,09,13,38,178-01,20160331091338-178-01
8,Distillery,Distillery,0.803601,2016,03,31,09,13,38,178-01,20160331091338-178-01
7,Stockroom,Stockroom,0.8175,2016,03,31,09,13,38,178-01,20160331091338-178-01
6,Pubbing,Pubbing,0.876967,2016,03,31,09,13,38,178-01,20160331091338-178-01
5,Control_Room,Control_Room,0.911706,2016,03,31,09,13,38,178-01,20160331091338-178-01
4,Dish_Washer,Dish_Washer,0.936965,2016,03,31,09,13,38,178-01,20160331091338-178-01
3,Microwave,Microwave,0.948546,2016,03,31,09,13,38,178-01,20160331091338-178-01
2,Oven,Oven,0.953328,2016,03,31,09,13,38,178-01,20160331091338-178-01
1,Stove,Stove,0.954843,2016,03,31,09,13,38,178-01,20160331091338-178-01
0,Mixed_Color,Mixed_Color,0.969481,2016,03,31,09,13,38,178-01,20160331091338-178-01
18,Indoor_Volleyball,Indoor_Volleyball,0.532907,2016,03,31,11,58,17,222-00,20160331115817-222-00
17,Table_Tennis,Table_Tennis,0.551351,2016,03,31,11,58,17,222-00,20160331115817-222-00
16,Classroom,Classroom,0.566408,2016,03,31,11,58,17,222-00,20160331115817-222-00
15,Pubbing,Pubbing,0.622431,2016,03,31,11,58,17,222-00,20160331115817-222-00
14,Shopping,Shopping,0.627942,2016,03,31,11,58,17,222-00,20160331115817-222-00
13,Riot,Riot,0.647504,2016,03,31,11,58,17,222-00,20160331115817-222-00
12,Engine_or_Control_Room,Engine_or_Control_Room,0.679223,2016,03,31,11,58,17,222-00,20160331115817-222-00
11,Library,Library,0.688633,2016,03,31,11,58,17,222-00,20160331115817-222-00
10,Crowd,Crowd,0.753252,2016,03,31,11,58,17,222-00,20160331115817-222-00
9,Refrigerator,Refrigerator,0.755814,2016,03,31,11,58,17,222-00,20160331115817-222-00
7,Beauty_Salon,Beauty_Salon,0.863198,2016,04,01,13,21,13,309-00,20160401132113-309-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.866674,2016,04,01,13,21,13,309-00,20160401132113-309-00
5,Control_Room,Control_Room,0.892208,2016,04,01,13,21,13,309-00,20160401132113-309-00
4,Dish_Washer,Dish_Washer,0.915047,2016,04,01,13,21,13,309-00,20160401132113-309-00
3,Microwave,Microwave,0.934663,2016,04,01,13,21,13,309-00,20160401132113-309-00
2,Oven,Oven,0.956882,2016,04,01,13,21,13,309-00,20160401132113-309-00
1,Mixed_Color,Mixed_Color,0.959098,2016,04,01,13,21,13,309-00,20160401132113-309-00
0,Stove,Stove,0.963591,2016,04,01,13,21,13,309-00,20160401132113-309-00
14,Appliance,Appliance,0.512868,2016,04,01,13,22,19,310-00,20160401132219-310-00
13,Big_Group,Big_Group,0.533627,2016,04,01,13,22,19,310-00,20160401132219-310-00
12,Engine_Room,Engine_Room,0.591956,2016,04,01,13,22,19,310-00,20160401132219-310-00
11,Engine_or_Control_Room,Engine_or_Control_Room,0.752407,2016,04,01,13,22,19,310-00,20160401132219-310-00
10,Archery,Archery,0.797336,2016,04,01,13,22,19,310-00,20160401132219-310-00
9,Beauty_Salon,Beauty_Salon,0.820811,2016,04,01,13,22,19,310-00,20160401132219-310-00
8,Riot,Riot,0.82953,2016,04,01,13,22,19,310-00,20160401132219-310-00
7,Stockroom,Stockroom,0.858187,2016,04,01,13,22,19,310-00,20160401132219-310-00
6,Control_Room,Control_Room,0.86482,2016,04,01,13,22,19,310-00,20160401132219-310-00
5,Pubbing,Pubbing,0.873684,2016,04,01,13,22,19,310-00,20160401132219-310-00
4,Microwave,Microwave,0.921154,2016,04,01,13,22,19,310-00,20160401132219-310-00
3,Dish_Washer,Dish_Washer,0.939181,2016,04,01,13,22,19,310-00,20160401132219-310-00
2,Stove,Stove,0.950471,2016,04,01,13,22,19,310-00,20160401132219-310-00
1,Oven,Oven,0.953776,2016,04,01,13,22,19,310-00,20160401132219-310-00
0,Mixed_Color,Mixed_Color,0.961671,2016,04,01,13,22,19,310-00,20160401132219-310-00
17,Tool,Tool,0.510074,2016,04,01,14,16,21,311-00,20160401141621-311-00
16,Appliance,Appliance,0.518881,2016,04,01,14,16,21,311-00,20160401141621-311-00
15,Archery,Archery,0.566232,2016,04,01,14,16,21,311-00,20160401141621-311-00
14,Auto_Track_Racing,Auto_Track_Racing,0.568625,2016,04,01,14,16,21,311-00,20160401141621-311-00
13,Industrial_Space,Industrial_Space,0.581926,2016,04,01,14,16,21,311-00,20160401141621-311-00
12,Operating_Room,Operating_Room,0.726698,2016,04,01,14,16,21,311-00,20160401141621-311-00
11,Riot,Riot,0.767091,2016,04,01,14,16,21,311-00,20160401141621-311-00
10,Big_Group,Big_Group,0.799892,2016,04,01,14,16,21,311-00,20160401141621-311-00
9,Pubbing,Pubbing,0.812688,2016,04,01,14,16,21,311-00,20160401141621-311-00
8,Beauty_Salon,Beauty_Salon,0.838602,2016,04,01,14,16,21,311-00,20160401141621-311-00
7,Stockroom,Stockroom,0.843451,2016,04,01,14,16,21,311-00,20160401141621-311-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.86049,2016,04,01,14,16,21,311-00,20160401141621-311-00
5,Control_Room,Control_Room,0.916372,2016,04,01,14,16,21,311-00,20160401141621-311-00
4,Bottled_Water,Bottled_Water,0.920861,2016,04,01,14,16,21,311-00,20160401141621-311-00
3,Stove,Stove,0.935344,2016,04,01,14,16,21,311-00,20160401141621-311-00
2,Microwave,Microwave,0.936487,2016,04,01,14,16,21,311-00,20160401141621-311-00
1,Oven,Oven,0.954553,2016,04,01,14,16,21,311-00,20160401141621-311-00
0,Mixed_Color,Mixed_Color,0.956841,2016,04,01,14,16,21,311-00,20160401141621-311-00
16,Appliance,Appliance,0.522391,2016,04,01,15,00,50,312-01,20160401150050-312-01
15,Industrial_Space,Industrial_Space,0.533194,2016,04,01,15,00,50,312-01,20160401150050-312-01
14,Indoor_Volleyball,Indoor_Volleyball,0.627979,2016,04,01,15,00,50,312-01,20160401150050-312-01
13,Big_Group,Big_Group,0.660937,2016,04,01,15,00,50,312-01,20160401150050-312-01
12,Archery,Archery,0.727241,2016,04,01,15,00,50,312-01,20160401150050-312-01
11,Riot,Riot,0.791924,2016,04,01,15,00,50,312-01,20160401150050-312-01
10,Operating_Room,Operating_Room,0.815107,2016,04,01,15,00,50,312-01,20160401150050-312-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.847915,2016,04,01,15,00,50,312-01,20160401150050-312-01
8,Stockroom,Stockroom,0.854327,2016,04,01,15,00,50,312-01,20160401150050-312-01
7,Beauty_Salon,Beauty_Salon,0.857998,2016,04,01,15,00,50,312-01,20160401150050-312-01
6,Pubbing,Pubbing,0.876005,2016,04,01,15,00,50,312-01,20160401150050-312-01
5,Control_Room,Control_Room,0.918141,2016,04,01,15,00,50,312-01,20160401150050-312-01
4,Microwave,Microwave,0.940523,2016,04,01,15,00,50,312-01,20160401150050-312-01
3,Dish_Washer,Dish_Washer,0.943176,2016,04,01,15,00,50,312-01,20160401150050-312-01
2,Stove,Stove,0.94624,2016,04,01,15,00,50,312-01,20160401150050-312-01
1,Oven,Oven,0.957427,2016,04,01,15,00,50,312-01,20160401150050-312-01
0,Mixed_Color,Mixed_Color,0.962477,2016,04,01,15,00,50,312-01,20160401150050-312-01
16,Appliance,Appliance,0.524725,2016,04,01,15,09,34,313-01,20160401150934-313-01
15,Industrial_Space,Industrial_Space,0.595931,2016,04,01,15,09,34,313-01,20160401150934-313-01
14,Auto_Track_Racing,Auto_Track_Racing,0.715158,2016,04,01,15,09,34,313-01,20160401150934-313-01
13,Big_Group,Big_Group,0.731987,2016,04,01,15,09,34,313-01,20160401150934-313-01
12,Riot,Riot,0.754243,2016,04,01,15,09,34,313-01,20160401150934-313-01
11,Archery,Archery,0.774022,2016,04,01,15,09,34,313-01,20160401150934-313-01
10,Operating_Room,Operating_Room,0.824285,2016,04,01,15,09,34,313-01,20160401150934-313-01
9,Stockroom,Stockroom,0.84749,2016,04,01,15,09,34,313-01,20160401150934-313-01
8,Engine_or_Control_Room,Engine_or_Control_Room,0.850698,2016,04,01,15,09,34,313-01,20160401150934-313-01
7,Beauty_Salon,Beauty_Salon,0.871437,2016,04,01,15,09,34,313-01,20160401150934-313-01
6,Pubbing,Pubbing,0.891495,2016,04,01,15,09,34,313-01,20160401150934-313-01
5,Control_Room,Control_Room,0.921256,2016,04,01,15,09,34,313-01,20160401150934-313-01
