seq,id,changes/0/rev,deleted,doc/_id,doc/_rev,doc/_deleted,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score,doc/status,doc/usage,doc/NOTICE,doc/url,doc/totalTransactions,doc/imageKeywords/0/text,doc/imageKeywords/0/score,doc/images/0/image,doc/images/0/scores/0/classifier_id,doc/images/0/scores/0/name,doc/images/0/scores/0/score,doc/images/0/scores/1/classifier_id,doc/images/0/scores/1/name,doc/images/0/scores/1/score,doc/images/0/scores/2/classifier_id,doc/images/0/scores/2/name,doc/images/0/scores/2/score,doc/images/0/scores/3/classifier_id,doc/images/0/scores/3/name,doc/images/0/scores/3/score,doc/images/0/scores/4/classifier_id,doc/images/0/scores/4/name,doc/images/0/scores/4/score,doc/images/0/scores/5/classifier_id,doc/images/0/scores/5/name,doc/images/0/scores/5/score,doc/images/0/scores/6/classifier_id,doc/images/0/scores/6/name,doc/images/0/scores/6/score,doc/images/0/scores/7/classifier_id,doc/images/0/scores/7/name,doc/images/0/scores/7/score,doc/images/0/scores/8/classifier_id,doc/images/0/scores/8/name,doc/images/0/scores/8/score,doc/images/0/scores/9/classifier_id,doc/images/0/scores/9/name,doc/images/0/scores/9/score,doc/images/0/scores/10/classifier_id,doc/images/0/scores/10/name,doc/images/0/scores/10/score,doc/images/0/scores/11/classifier_id,doc/images/0/scores/11/name,doc/images/0/scores/11/score,doc/images/0/scores/12/classifier_id,doc/images/0/scores/12/name,doc/images/0/scores/12/score,doc/images/0/scores/13/classifier_id,doc/images/0/scores/13/name,doc/images/0/scores/13/score,doc/images/0/scores/14/classifier_id,doc/images/0/scores/14/name,doc/images/0/scores/14/score,doc/images/0/scores/15/classifier_id,doc/images/0/scores/15/name,doc/images/0/scores/15/score,doc/images/0/scores/16/classifier_id,doc/images/0/scores/16/name,doc/images/0/scores/16/score,doc/images/0/scores/17/classifier_id,doc/images/0/scores/17/name,doc/images/0/scores/17/score,doc/images/0/scores/18/classifier_id,doc/images/0/scores/18/name,doc/images/0/scores/18/score,doc/images/0/scores/19/classifier_id,doc/images/0/scores/19/name,doc/images/0/scores/19/score,doc/imageKeywords/1/text,doc/imageKeywords/1/score,doc/visual/scores/26/classifier_id,doc/visual/scores/26/name,doc/visual/scores/26/score,doc/visual/scores/27/classifier_id,doc/visual/scores/27/name,doc/visual/scores/27/score
1476-g1AAAAPTeJy90j2OwjAQBWALkNhbQElD5CQ4CRXcZPF4HCEUEimEGjqoaDgAexO4CbDSdnuH4J80dAkSNLZkye_T00xCCPmat5EMEESWyymC78ByiDwZrgqeIs_Rc0SSrZGnhZPKIlE_WpxAryzLxbzN70v10BWeYAF1G-Q8o14NFPrqhEnlHo3rRTKk1G8Q9eyyOu5Uu9-V-2tcH0MRMb9B1At9Z9rdVO7euAARc9no5b51hpt21Em26lL0Sdt_xh6Ho1hi8NYZW_vH2mdtH-x-MQqUxh_ofbH2Vdv_dscCdDmLPtD7Zm0z752xuXBBxmGDuMUDcrlEGw,20160612120149-460-01,1-dbc81d9375ecaa484f2e4ea769eb82f2,,20160612120149-460-01,1-dbc81d9375ecaa484f2e4ea769eb82f2,,2016,06,12,12,01,49,36x124+468+2,NO_TAGS,,20160612120149-460-01.jpg,Pigeon,Pigeon,0.9439,Sewing_Machine,Sewing_Machine,0.938809,Dish_Washer,Dish_Washer,0.915725,Maternity_Ward,Maternity_Ward,0.909335,Washer_and_Dryer,Washer_and_Dryer,0.90475,Recovery_Room,Recovery_Room,0.888679,Celebrating,Celebrating,0.851752,Mixed_Color,Mixed_Color,0.831389,Nursery,Nursery,0.822409,Cleanroom,Cleanroom,0.774165,Living_Room,Living_Room,0.751881,Tae_Kwando,Tae_Kwando,0.749144,Tool,Tool,0.70761,Shopping,Shopping,0.702934,Archery,Archery,0.645324,Camping,Camping,0.63174,Medical_Space,Medical_Space,0.629884,Animal_Sport,Animal_Sport,0.594862,Whiskey,Whiskey,0.586325,Adventure_Sport,Adventure_Sport,0.585303,Leisure_Activity,Leisure_Activity,0.561044,Male_Adult,Male_Adult,0.525781,Residential_Space,Residential_Space,0.504375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477-g1AAAAPTeJy90j2OwjAQBWALkNhbQElD5CQ4CRXcZPF4HCEUEimEGjqoaDgAexO4CbDSlnuG4J80dAkSNLZkye_T00xCCPmat5EMEESWyymC78ByiDwZrgqeIs_Rc0SSrZGnhZPKIlE_WpxAryzLxbzN70v10BWeYAF1G-Q8o14NFPrqhEnlHo3rRTKk1G8Q9eyyOu5Uu9-V-2tcH0MRMb9B1At9Z9rdVO7euAARc9no5b51hpt21Em26lL0Sdt_xh6Ho1hi8NYZW_vH2mdtH-x-MQqUxh_ofbH2Vdv_dscCdDmLPtD7Zm0z752xuXBBxmGDuMUDc25EHA,20160610223841-260-00,1-3c0d71928b6e46e8d3d8d2c620f51cee,,20160610223841-260-00,1-3c0d71928b6e46e8d3d8d2c620f51cee,,2016,06,10,22,38,41,48x80+334+210,NO_TAGS,,20160610223841-260-00.jpg,Microwave,Microwave,0.937392,Dish_Washer,Dish_Washer,0.93601,Washer_and_Dryer,Washer_and_Dryer,0.910794,Stove,Stove,0.90657,Tae_Kwando,Tae_Kwando,0.882512,Bathroom,Bathroom,0.875284,Rest_Room,Rest_Room,0.865777,Locker_Room,Locker_Room,0.825026,Engine_Room,Engine_Room,0.790598,Adventure_Sport,Adventure_Sport,0.773232,Earthquake,Earthquake,0.741995,Climbing,Climbing,0.703173,Gray_Sky,Gray_Sky,0.623639,Baby,Baby,0.589283,Gray,Gray,0.532282,Mixed_Color,Mixed_Color,0.523807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478-g1AAAAPTeJy90j8KwjAUBvCggt5CRxdL2pq2TnoTzctLEakVtM666eTiAfQmehNFcPQMNX9curWCLgkE8v34eC8hhLSmdSRdBLFYyhGC78C8hzzprTKeIl-i54hksUaeZk4qs0T9qHEC7TzPZ9M6f8zVQ1N4ggXUrZBTRL0SKHTUCcOPezSuF8mQUr9CVNFlZdyRdseFvj6GImJ-hagv-k60u_m4e-MCRMxl_a_7lhlu2lAn2apL0SdtP409CPuxxOCnM7b22doXbR_sfjEKlMZ_6H219k3bL7tjAbqcRX_ofbe2mffO2Fy4IOOwQtzsDXb_RB0,20160602232820-80-00,1-56eaf2953fc358a72b79190e8a81482f,,20160602232820-80-00,1-56eaf2953fc358a72b79190e8a81482f,,2016,06,02,23,28,20,638x478+-2+0,NO_TAGS,,20160602232820-80-00.jpg,Dish_Washer,Dish_Washer,0.918711,Stove,Stove,0.912529,Washer_and_Dryer,Washer_and_Dryer,0.862299,Pigeon,Pigeon,0.853225,Maternity_Ward,Maternity_Ward,0.797255,Rest_Room,Rest_Room,0.790043,White,White,0.789005,Adventure_Sport,Adventure_Sport,0.784492,Cleanroom,Cleanroom,0.740315,Emergency_Room,Emergency_Room,0.734167,Mixed_Color,Mixed_Color,0.694805,Climbing,Climbing,0.66706,Snow_Sport,Snow_Sport,0.657817,Male_Adult,Male_Adult,0.649729,Wedding,Wedding,0.643939,Skiing,Skiing,0.61715,Tool,Tool,0.590684,Tae_Kwando,Tae_Kwando,0.587685,Medical_Space,Medical_Space,0.567042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479-g1AAAAPTeJy90j2OwjAQBWALkNhbQElD5CQ4CRXcZPF4HCEUEimEGjqoaDgAexO4CYjVlnuG4J80dAkSNLZkye_T00xCCPmat5EMEESWyymC78ByiDwZrgqeIs_Rc0SSrZGnhZPKIlE_WpxAryzLxbzN70v10BWeYAF1G-Q8o14NFPrqhEnlHo3rRTKk1G8Q9eyyOu5Uu9-V-2tcH0MRMb9B1At9Z9rdVO7euAARc9no5b51hpt21Em26lL0Sdt_xh6Ho1hi8NYZW_vH2mdtH-x-MQqUxh_ofbH2Vdv_dscCdDmLPtD7Zm0z752xuXBBxmGDuMUDeaBEHg,20160611060343-273-01,1-77c8b3885ea3d40a7eb461b1ae25eee0,,20160611060343-273-01,1-77c8b3885ea3d40a7eb461b1ae25eee0,,2016,06,11,06,03,43,194x214+188+182,film,0.354344,20160611060343-273-01.jpg,Swamp,Swamp,0.861965,Stove,Stove,0.860063,Prison,Prison,0.844879,Adventure_Sport,Adventure_Sport,0.836656,Sparkling_Wine,Sparkling_Wine,0.804885,Barn,Barn,0.801883,Creek,Creek,0.793423,Flood,Flood,0.776861,Gray,Gray,0.739829,Waterfall,Waterfall,0.680075,Water_Structure,Water_Structure,0.652298,Climbing,Climbing,0.635913,Snack_Food,Snack_Food,0.629059,Monkey,Monkey,0.618894,Wild_Fire,Wild_Fire,0.607145,Swan,Swan,0.553684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480-g1AAAAPTeJy90k-KwjAUBvCggnMLXbqxpK1p60pvMublpYjUFmpd605XbjyAcxO9ieLA7OYMNX-6cdcKukkgkO_Hx3sJIeRr3kYyQBBZLqcIvgPLIfJkuCp4ijxHzxFJtkaeFk4qi0T9aHECvbIsF_M2vy_VQ1d4ggXUbZDzjHo1UOirEyaVezSuF8mQUr9B1LPL6rhT7X5X7q9xfQxFxPwGUS_0nWl3U7l74wJEzGWjl_vWGW7aUSfZqkvRJ23_GXscjmKJwVtnbO0fa5-1fbD7xShQGn-g98XaV23_2x0L0OUs-kDvm7XNvHfG5sIFGYcN4hYPe01EHw,20160612132538-463-00,1-97ac4dfa8ada585624a41847e0acbacb,,20160612132538-463-00,1-97ac4dfa8ada585624a41847e0acbacb,,2016,06,12,13,25,38,86x360+294+14,NO_TAGS,,20160612132538-463-00.jpg,Dish_Washer,Dish_Washer,0.935449,Mixed_Color,Mixed_Color,0.869615,Archery,Archery,0.84397,Washer_and_Dryer,Washer_and_Dryer,0.839819,Stove,Stove,0.815469,Tae_Kwando,Tae_Kwando,0.810683,Rest_Room,Rest_Room,0.789866,Oven,Oven,0.7711,Dressing_Room,Dressing_Room,0.737789,Adventure_Sport,Adventure_Sport,0.697007,Cleanroom,Cleanroom,0.674551,Male_Adult,Male_Adult,0.673888,Maternity_Ward,Maternity_Ward,0.669321,Synchronized_Swimming,Synchronized_Swimming,0.636359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481-g1AAAAPTeJy90k-KwjAUBvCggnMLXbqxpK1p60pvMublpYjUFmpd605XbjyAcxO9ieLALOcKNX-6cdcKukkgkO_Hx3sJIeRr3kYyQBBZLqcIvgPLIfJkuCp4ijxHzxFJtkaeFk4qi0T9aHECvbIsF_M2vy_VQ1d4ggXUbZDzjHo1UOirEyaVezSuF8mQUr9B1LPL6rhT7X5X7q9xfQxFxPwGUS_0nWl3U7l74wJEzGWjl_vWGW7aUSfZqkvRJ23_GXscjmKJwVtnbO0fa5-1fbD7xShQGn-g98XaV23_2x0L0OUs-kDvm7XNvHfG5sIFGYcN4hYPfAJEIA,20160610223954-262-00,1-530b3ed5191f39ded26cb90c9c2cf4e0,,20160610223954-262-00,1-530b3ed5191f39ded26cb90c9c2cf4e0,,2016,06,10,22,39,54,84x88+306+232,NO_TAGS,,20160610223954-262-00.jpg,Dish_Washer,Dish_Washer,0.949258,Washer_and_Dryer,Washer_and_Dryer,0.922694,Microwave,Microwave,0.917509,Stove,Stove,0.91411,Bathroom,Bathroom,0.887919,Rest_Room,Rest_Room,0.859141,Recovery_Room,Recovery_Room,0.852238,Engine_Room,Engine_Room,0.810831,Tae_Kwando,Tae_Kwando,0.803797,Adventure_Sport,Adventure_Sport,0.726317,Mixed_Color,Mixed_Color,0.661461,Earthquake,Earthquake,0.628374,Gray,Gray,0.56836,Archery,Archery,0.567589,Gray_Sky,Gray_Sky,0.547522,Appliance,Appliance,0.512693,Tool,Tool,0.503382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482-g1AAAAPTeJy90j-KwkAUBvBBBfcWWtoYJomTxEpvss6bN0EkJhBjrZ1WVvbuTfQmigtb7hXi_EljlwjazMDAfD8-3ksIIV_zNpIBgshyOUXwHVgOkSfDVcFT5Dl6jkiyNfK0cFJZJOpHixPolWW5mLf5fakeusITLKBug5xn1KuBQl-dMKnco3G9SIaU-g2inl1Wx51q97tyf43rYygi5jeIeqHvTLubyt0bFyBiLhu93LfOcNOOOslWXYo-afvP2ONwFEsM3jpja_9Y-6ztg90vRoHS-AO9L9a-avvf7liALmfRB3rfrG3mvTM2Fy7IOGwQt3gAfxtEIQ,20160530070314-774-00,1-0f8907c225613f1ab8e364a916853fce,,20160530070314-774-00,1-0f8907c225613f1ab8e364a916853fce,,2016,05,30,07,03,14,112x340+256+6,NO_TAGS,,20160530070314-774-00.jpg,Mixed_Color,Mixed_Color,0.884943,Butcher_Shop,Butcher_Shop,0.843846,Sparkling_Wine,Sparkling_Wine,0.821638,Candied_Apple,Candied_Apple,0.801123,Daiquiri,Daiquiri,0.778835,Full_Body,Full_Body,0.755412,Male_Adult,Male_Adult,0.749973,Sunroom,Sunroom,0.732187,Stockroom,Stockroom,0.724995,Tae_Kwando,Tae_Kwando,0.717422,Rest_Room,Rest_Room,0.683211,Clubbing,Clubbing,0.669858,Living_Room,Living_Room,0.620732,Adult,Adult,0.613703,Martial_Art,Martial_Art,0.578372,Small_Group,Small_Group,0.563221,Judo,Judo,0.549597,Female_Adult,Female_Adult,0.538846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483-g1AAAAPTeJy90j8KwjAUBvCggt5CRxdL2pq2TnoTzctLEakVtM666eTkrjfRmygIjl6h5o9Lt1bQJYFAvh8f7yWEkNa0jqSLIBZLOULwHZj3kCe9VcZT5Ev0HJEs1sjTzElllqgfNU6gnef5bFrnj7l6aApPsIC6FXKKqFcChY46Yfhxj8b1IhlS6leIKrqsjDvS7rjQ18dQRMyvEPVF34l2Nx93b1yAiLms_3XfMsNNG-okW3Up-qTtp7EHYT-WGPx0xtY-W_ui7YPdL0aB0vgPva_Wvmn7ZXcsQJez6A-979Y2894ZmwsXZBxWiJu9AYKsRCI,20160603071106-84-01,1-3e6bf05c4fa145d6173aee5f7a2ba5c4,,20160603071106-84-01,1-3e6bf05c4fa145d6173aee5f7a2ba5c4,,2016,06,03,07,11,06,20x124+174+104,NO_TAGS,,20160603071106-84-01.jpg,Stove,Stove,0.911794,Lamp,Lamp,0.908757,Candied_Apple,Candied_Apple,0.906686,Toaster,Toaster,0.88513,Mixed_Color,Mixed_Color,0.86772,Dining_Car,Dining_Car,0.800044,Clubbing,Clubbing,0.783048,Pubbing,Pubbing,0.744522,Engine_Room,Engine_Room,0.681044,Shoe_Store,Shoe_Store,0.657425,Candy,Candy,0.645577,Dining_Room,Dining_Room,0.639119,Celebrating,Celebrating,0.596154,Beer,Beer,0.587814,Sweet_Treat,Sweet_Treat,0.586806,Tae_Kwando,Tae_Kwando,0.560871,Earthquake,Earthquake,0.504395,Whiskey,Whiskey,0.502829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484-g1AAAAPTeJy90j8KwjAUBvCggt5CRxdL2pq2TnoTzctLEakVtM666eTkrjfRmyg4uHmFmj8u3VpBlwQC-X58vJcQQlrTOpIuglgs5QjBd2DeQ570VhlPkS_Rc0SyWCNPMyeVWaJ-1DiBdp7ns2mdP-bqoSk8wQLqVsgpol4JFDrqhOHHPRrXi2RIqV8hquiyMu5Iu-NCXx9DETG_QtQXfSfa3XzcvXEBIuay_td9yww3baiTbNWl6JO2n8YehP1YYvDTGVv7bO2Ltg92vxgFSuM_9L5a-6btl92xAF3Ooj_0vlvbzHtnbC5ckHFYIW72BoRZRCM,20160612181814-494-01,1-e8e395831655889ccde2e2a99b0179c1,,20160612181814-494-01,1-e8e395831655889ccde2e2a99b0179c1,,2016,06,12,18,18,14,88x304+186+32,NO_TAGS,,20160612181814-494-01.jpg,Dish_Washer,Dish_Washer,0.907135,Stove,Stove,0.905102,Candied_Apple,Candied_Apple,0.90495,Tae_Kwando,Tae_Kwando,0.90369,Maternity_Ward,Maternity_Ward,0.880206,Breadstick,Breadstick,0.866984,Recovery_Room,Recovery_Room,0.856985,Rest_Room,Rest_Room,0.852317,Mixed_Color,Mixed_Color,0.757878,Martial_Art,Martial_Art,0.739969,Wedding,Wedding,0.72699,Dressing_Room,Dressing_Room,0.717423,Male_Adult,Male_Adult,0.710937,Celebrating,Celebrating,0.696846,Archery,Archery,0.576422,Whiskey,Whiskey,0.546433,Living_Room,Living_Room,0.503198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485-g1AAAAPTeJy90j-KwkAUBvBBBfcWWtoYJomTxEpvss6bN0EkJhBjrZ1WVvbuTfQmCi5st1eI8yeNXSJoMwMD8_34eC8hhHzN20gGCCLL5RTBd2A5RJ4MVwVPkefoOSLJ1sjTwkllkagfLU6gV5blYt7mv0v10BWeYAF1G-Q8o14NFPrqhEnlHo3rRTKk1G8Q9eyyOu5Uu9-Vezeuj6GImN8g6oW-M-1uKndvXICIuWz0ct86w0076iRbdSn6pO0_Y4_DUSwxeOuMrf1j7bO2D3a_GAVK4w_0vlj7qu1_u2MBupxFH-h9s7aZ987YXLgg47BB3OIBh-pEJA,20160603074226-89-00,1-a19fed0e8578c255b01990cf42d8173a,,20160603074226-89-00,1-a19fed0e8578c255b01990cf42d8173a,,2016,06,03,07,42,26,42x264+364+50,NO_TAGS,,20160603074226-89-00.jpg,Stove,Stove,0.942846,Mixed_Color,Mixed_Color,0.922843,Engine_Room,Engine_Room,0.917606,Dish_Washer,Dish_Washer,0.909188,Sewing_Machine,Sewing_Machine,0.908337,Food_Processor,Food_Processor,0.874831,Escalator,Escalator,0.841645,Earthquake,Earthquake,0.833352,Adventure_Sport,Adventure_Sport,0.824219,Tool,Tool,0.808328,Crowd,Crowd,0.773666,Car_Repair_Shop,Car_Repair_Shop,0.70619,Pubbing,Pubbing,0.704624,Dining_Car,Dining_Car,0.630372,Small_Group,Small_Group,0.535701,Leisure_Activity,Leisure_Activity,0.534356,Industrial_Scene,Industrial_Scene,0.513851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486-g1AAAAPTeJy90j-KwkAUBvBBBfcWWtoYJomTxEpvss6bN0EkJhBjrZ3YWNm7N9GbKLiw3V4hzp80domgzQwMzPfj472EEPI1byMZIIgsl1ME34HlEHkyXBU8RZ6j54gkWyNPCyeVRaJ-tDiBXlmWi3mb_y7VQ1d4ggXUbZDzjHo1UOirEyaVezSuF8mQUr9B1LPL6rhT7X5X7t24PoYiYn6DqBf6zrS7qdy9cQEi5rLRy33rDDftqJNs1aXok7b_jD0OR7HE4K0ztvaPtc_aPtj9YhQojT_Q-2Ltq7b_7Y4F6HIWfaD3zdpm3jtjc-GCjMMGcYsHihNEJQ,20160530132302-866-01,1-564ab372a10546ee7b8b8e81b16580fb,,20160530132302-866-01,1-564ab372a10546ee7b8b8e81b16580fb,,2016,05,30,13,23,02,38x180+420+30,NO_TAGS,,20160530132302-866-01.jpg,Sewing_Machine,Sewing_Machine,0.952154,Stove,Stove,0.949002,Toaster,Toaster,0.895366,Pubbing,Pubbing,0.894479,Refrigerator,Refrigerator,0.883202,Archery,Archery,0.866457,Maternity_Ward,Maternity_Ward,0.866,Tae_Kwando,Tae_Kwando,0.84143,Mixed_Color,Mixed_Color,0.806335,Celebrating,Celebrating,0.796728,Bathroom,Bathroom,0.766091,Camping,Camping,0.75459,Rest_Room,Rest_Room,0.742889,Engine_Room,Engine_Room,0.671269,Snow_Sport,Snow_Sport,0.634434,Whiskey,Whiskey,0.610555,Male_Adult,Male_Adult,0.605421,Meatball,Meatball,0.574207,Skiing,Skiing,0.569532,Living_Room,Living_Room,0.566199,Beer,Beer,0.55988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487-g1AAAAPTeJy90j-KwkAUBvBBBfcWWtoYJomTxEpvss6bN0EkJhBjrZ3YWNm7N9GbKLiw5R4hzp80domgzQwMzPfj472EEPI1byMZIIgsl1ME34HlEHkyXBU8RZ6j54gkWyNPCyeVRaJ-tDiBXlmWi3mb_y7VQ1d4ggXUbZDzjHo1UOirEyaVezSuF8mQUr9B1LPL6rhT7X5X7t24PoYiYn6DqBf6zrS7qdy9cQEi5rLRy33rDDftqJNs1aXok7b_jD0OR7HE4K0ztvaPtc_aPtj9YhQojT_Q-2Ltq7b_7Y4F6HIWfaD3zdpm3jtjc-GCjMMGcYsHishEJg,20160611062824-281-00,1-9d5cf9fcf44ef85917b284b72385dcfc,,20160611062824-281-00,1-9d5cf9fcf44ef85917b284b72385dcfc,,2016,06,11,06,28,24,102x374+264+10,NO_TAGS,,20160611062824-281-00.jpg,Dish_Washer,Dish_Washer,0.841527,Sparkling_Wine,Sparkling_Wine,0.837667,Pina_Colada,Pina_Colada,0.828203,Cleanroom,Cleanroom,0.823951,Icicles,Icicles,0.808808,Picket_Fence,Picket_Fence,0.753008,Maternity_Ward,Maternity_Ward,0.749401,Male_Adult,Male_Adult,0.732207,Meatball,Meatball,0.711724,Washer_and_Dryer,Washer_and_Dryer,0.698067,Mixed_Color,Mixed_Color,0.661196,Tae_Kwando,Tae_Kwando,0.570219,Pubbing,Pubbing,0.557799,Wild_Fire,Wild_Fire,0.544901,Tool,Tool,0.527262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488-g1AAAAPTeJy90j8KwjAUBvCggt5CRxdL2pq2TnoTzctLEakVtM66iYuTu95Eb6KD4OgRav64dGsFXRII5Pvx8V5CCGlN60i6CGKxlCME34F5D3nSW2U8Rb5EzxHJYo08zZxUZon6UeME2nmez6Z1_pirh6bwBAuoWyGniHolUOioE4Yf92hcL5IhpX6FqKLLyrgj7Y4LfX0MRcT8ClFf9J1od_Nx98YFiJjL-l_3LTPctKFOslWXok_afhp7EPZjicFPZ2zts7Uv2j7Y_WIUKI3_0Ptq7Zu2X3bHAnQ5i_7Q-25tM--dsblwQcZhhbjZG41pRCc,20160611082238-291-00,1-868d32504e9c5a6859fdf3bd6d244d2c,,20160611082238-291-00,1-868d32504e9c5a6859fdf3bd6d244d2c,,2016,06,11,08,22,38,24x98+354+100,NO_TAGS,,20160611082238-291-00.jpg,Dish_Washer,Dish_Washer,0.962954,Stove,Stove,0.906572,Pigeon,Pigeon,0.895263,Maternity_Ward,Maternity_Ward,0.881389,Mixed_Color,Mixed_Color,0.872724,Washer_and_Dryer,Washer_and_Dryer,0.857849,Recovery_Room,Recovery_Room,0.834915,Cleanroom,Cleanroom,0.763379,Medical_Space,Medical_Space,0.760065,Engine_Room,Engine_Room,0.721963,Male_Adult,Male_Adult,0.717102,Industrial_Space,Industrial_Space,0.702345,Adventure_Sport,Adventure_Sport,0.690815,Burning,Burning,0.568288,Industrial_Scene,Industrial_Scene,0.557283,Earthquake,Earthquake,0.552291,Clubbing,Clubbing,0.532242,Tool,Tool,0.517649,Indoors,Indoors,0.500113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
